Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Securities Fraud as Corporate Governance: Reflections upon Federalism [article],"Thompson, Robert B. (Cited 2401 times); Sale, Hillary A. (Cited 1022 times)",780,"Vanderbilt Law Review, Vol. 56, Issue 3 (April 2003), pp. 859-910",56 Vand. L. Rev. 859 (2003),183,na,109,na
Delaware's Good Faith [article],"Sale, Hillary A. (Cited 1022 times)",780,"Cornell Law Review, Vol. 89, Issue 2 (January 2004), pp. 456-495",89 Cornell L. Rev. 456 (January 2004),159,7,35,na
Redesigning the SEC: Does the Treasury Have a Better Idea [article],"Coffee, John C. Jr. (Cited 9702 times); Sale, Hillary A. (Cited 1022 times)",780,"Virginia Law Review , Vol. 95, Issue 4 (June 2009), pp. 707-784",95 Va. L. Rev. 707 (2009),122,1,31,na
The Securities Analyst as Agent: Rethinking the Regulation of Analysts [article],"Fisch, Jill E. (Cited 2448 times); Sale, Hillary A. (Cited 1022 times)",780,"Iowa Law Review, Vol. 88, Issue 5 (May 2003), pp. 1035-1098",88 Iowa L. Rev. 1035 (2002-2003),72,na,26,na
Heightened Pleading and Discovery Stays: An Analysis of the Effect of the PSLRA's Internal-Information Standard on '33 and '34 Act Claims [article],"Sale, Hillary A. (Cited 1022 times)",780,"Washington University Law Quarterly, Vol. 76, Issue 2 (Summer 1998), pp. 537-596",na,70,2,13,na
Judging Heuristics [article],"Sale, Hillary A. (Cited 1022 times)",780,"U.C. Davis Law Review, Vol. 35, Issue 4 (April 2002), pp. 903-964",35 U.C. Davis L. Rev. 903 (2001-2002),68,na,10,na
"Observations on the Role of Commodification, Indpendence, and Governance in the Accounting Industry [article]","Macey, Jonathan (Cited 7309 times); Sale, Hillary A. (Cited 1022 times)",780,"Villanova Law Review, Vol. 48, Issue 4 (2003), pp. 1167-1188",na,55,na,23,na
Monitoring Caremark's Good Faith [article],"Sale, Hillary A. (Cited 1022 times)",780,"Delaware Journal of Corporate Law, Vol. 32, Issue 3 (2007), pp. 719-756",32 Del. J. Corp. L. 719 (2007),49,na,16,na
The New Public Corporation [article],"Sale, Hillary A. (Cited 1022 times)",780,"Law and Contemporary Problems, Vol. 74, Issue 1 (Winter 2011), pp. 137-148",na,35,na,23,na
Disappearing without a Trace: Sections 11 and 12(a)(2) of the 1933 Securities Act [article],"Sale, Hillary A. (Cited 1022 times)",780,"Washington Law Review, Vol. 75, Issue 2 (April 2000), pp. 429-494",75 Wash. L. Rev. 429 (2000),35,na,27,na
Independent Directors as Securities Monitors [article],"Sale, Hillary A. (Cited 1022 times)",780,"Business Lawyer (ABA), Vol. 61, Issue 4 (August 2006), pp. 1375-1412",61 Bus. Law 1375 (2005-2006),26,na,19,na
What Counts as Fraud - An Empirical Study of Motions to Dismiss under the Private Securities Litigation Reform Act [article],"Pritchard, A. C. (Cited 1381 times); Sale, Hillary A. (Cited 1022 times)",780,"Journal of Empirical Legal Studies, Vol. 2, Issue 1 (2005), pp. 125-150",2 J. Empirical Legal Stud. 125 (2005),23,na,12,na
Public Governance [article],"Sale, Hillary A. (Cited 1022 times)",780,"George Washington Law Review, Vol. 81, Issue 3 (April 2013), pp. 1012-1035",na,22,na,40,na
Judges Who Settle [article],"Sale, Hillary A. (Cited 1022 times)",780,"Washington University Law Review, Vol. 89, Issue 2 (2011), pp. 377-416",89 Wash. U. L. Rev. 377 (2011),21,na,9,na
Banks: The Forgotten Partners in Fraud [article],"Sale, Hillary A. (Cited 1022 times)",780,"University of Cincinnati Law Review, Vol. 73, Issue 1 (Fall 2004), pp. 139-178",na,20,na,11,na
"Gatekeepers, Disclosure, and Issuer Choice [article]","Sale, Hillary A. (Cited 1022 times)",780,"Washington University Law Quarterly, Vol. 81, Issue 2 (Summer 2003), pp. 403-416",na,20,na,36,na
"We Believe: Omnicare, Legal Risk Disclosure and Corporate Governance [article]","Sale, Hillary A. (Cited 1022 times); Langevoort, Donald C. (Cited 4581 times)",780,"Duke Law Journal, Vol. 66, Issue 3 (December 2016), pp. 763-[ii]",na,10,na,47,na
J.P. Morgan: An Anatomy of Corporate Publicness [comments],"Sale, Hillary A. (Cited 1022 times)",780,"Brooklyn Law Review, Vol. 79, Issue 4 (Summer 2014), pp. 1629-1656",na,9,na,90,na
"Market Intermediation, Publicness, and Securities Class Actions [article]","Sale, Hillary A. (Cited 1022 times); Thompson, Robert B. (Cited 2401 times)",780,"Washington University Law Review, Vol. 93, Issue 2 (2015), pp. 487-552",93 Wash. U. L. Rev. 487 (2015-2016),9,na,15,na
"Trash, Ash, and Interpretation of RCRA [notes]","Sale, Hillary A. (Cited 1022 times)",780,"Harvard Environmental Law Review, Vol. 17, Issue 2 (1993), pp. 409-444",na,5,na,7,na
"Of Corporate Suffrage, Social Responsibility, and Layered Law: Teaching Basic Business Law through Federal Securities Law [article]","Sale, Hillary A. (Cited 1022 times)",780,"Georgia Law Review, Vol. 34, Issue 2 (Winter 2000), pp. 809-822",na,5,na,7,na
Symposium in Memory of David H. Vernon: An Introduction [comments],"Sale, Hillary A. (Cited 1022 times); Janis, Mark D. (Cited 933 times)",780,"Journal of Corporation Law, Vol. 27, Issue 4 (Summer 2002), pp. 499-504",na,na,na,4,na
Disclosure's Purpose [article],"Sale, Hillary A. (Cited 1022 times)",780,"Georgetown Law Journal, Vol. 107, Issue 4 (April 2019), pp. 1045-1070",na,na,na,na,na
