Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The New Formalism: Requiem for Tiered Scrutiny [article],"Massey, Calvin (Cited 466 times)",8299,"University of Pennsylvania Journal of Constitutional Law, Vol. 6, Issue 5 (May 2004), pp. 945-997",6 U. Pa. J. Const. L. 945 (2003-2004),82,2,10,na
Federalism and the Rehnquist Court [article],"Massey, Calvin (Cited 466 times)",8299,"Hastings Law Journal, Vol. 53, Issue 2 (January 2002), pp. 431-518",53 Hastings L.J. 431 (2001-2002),71,2,8,na
"Guns, Extremists, and the Constitution [article]","Massey, Calvin (Cited 466 times)",8299,"Washington and Lee Law Review, Vol. 57, Issue 4 (Fall 2000), pp. 1095-1138",57 Wash. & Lee L. Rev. 1095 (2000),43,na,30,na
State Standing after Massachusetts v. EPA [article],"Massey, Calvin (Cited 466 times)",8299,"Florida Law Review , Vol. 61, Issue 2 (April 2009), pp. 249-284",61 Fla. L. Rev. 249 (2009),35,2,25,na
"Public Fora, Neutral Governments, and the Prism of Property [article]","Massey, Calvin (Cited 466 times)",8299,"Hastings Law Journal, Vol. 50, Issue 2 (January 1999), pp. 309-354",50 Hastings L.J. 309 (1998-1999),35,1,2,na
Joltin Joe Has Left and Gone Away: The Vanishing Presumption against Preemption [comments],"Massey, Calvin (Cited 466 times)",8299,"Albany Law Review, Vol. 66, Issue 3 (2003), pp. 759-764",na,27,2,5,na
Two Zones of Prophylaxis: The Scope of the Fourteenth Amendment Enforcement Power [article],"Massey, Calvin (Cited 466 times)",8299,"George Washington Law Review, Vol. 76, Issue 1 (November 2007), pp. 1-51",76 Geo. Wash. L. Rev. 1 (2007-2008),21,na,2,na
The Role of Governmental Purpose in Constitutional Judicial Review [article],"Massey, Calvin (Cited 466 times)",8299,"South Carolina Law Review, Vol. 59, Issue 1 (Autumn 2007), pp. 1-60",59 S. C. L. Rev. 1 (2007-2008),15,na,4,na
Some Thoughts on the Law and Politics of Reparations for Slavery [article],"Massey, Calvin (Cited 466 times)",8299,"Boston College Third World Law Journal, Vol. 24, Issue 1 (Winter 2004), pp. 157-176",na,14,na,14,na
The Political Marketplace of Religion [article],"Massey, Calvin (Cited 466 times)",8299,"Hastings Law Journal, Vol. 57, Issue 1 (2005-2006), pp. 1-54",57 Hastings L.J. 1 (2005-2006),13,na,7,na
Second Amendment Decision Rules [article],"Massey, Calvin (Cited 466 times)",8299,"Hastings Law Journal , Vol. 60, Issue 6 (2008-2009), pp. 1431-1444",na,12,na,6,na
Designation of Heirs: A Modest Proposal to Diminish Will Contents [article],"Massey, Calvin (Cited 466 times)",8299,"Real Property, Probate and Trust Journal, Vol. 37, Issue 4 (Winter 2003), pp. 577-610",37 Real Prop. Prob. & Tr. J. 577 (2002-2003),12,na,1,na
"Elites, Identity Politics, Guns, and the Manufacture of Legal Rights [comments]","Massey, Calvin (Cited 466 times)",8299,"Fordham Law Review, Vol. 73, Issue 2 (November 2004), pp. 573-588",na,11,na,14,na
Congressional Power to Regulate Sex Discrimination: The Effect of the Supreme Court's New Federalism [article],"Massey, Calvin (Cited 466 times)",8299,"Maine Law Review, Vol. 55, Issue 1 (2002), pp. 63-88",na,9,na,2,na
The Constitution in a Postmodern Age [article],"Massey, Calvin (Cited 466 times)",8299,"Washington and Lee Law Review, Vol. 64, Issue 1 (Winter 2007), pp. 165-232",64 Wash. & Lee L. Rev. 165 (2007),8,na,2,na
Civic Discourse Amid Cultural Transformation [article],"Massey, Calvin (Cited 466 times)",8299,"Cardozo Studies in Law and Literature, Vol. 12, Issue 1 (Summer 2000), pp. 193-216",12 Cardozo Stud. L. & Literature 193 (2000),7,na,1,na
American Fiduciary Duty in an Age of Narcissism [article],"Massey, Calvin (Cited 466 times)",8299,"Saskatchewan Law Review, Vol. 54, Issue 1 (1990), pp. 101-120",54 Sask. L. Rev. 101 (1990),7,na,5,na
Juvenile Curfews and Fundamental Rights Methodology [article],"Massey, Calvin (Cited 466 times)",8299,"Hastings Constitutional Law Quarterly, Vol. 27, Issue 4 (Summer 2000), pp. 775-798",27 Hastings Const. L.Q. 775 (1999-2000),6,na,1,na
Why New Hampshire Should Permit Married Couples to Choose Community Property [article],"Massey, Calvin (Cited 466 times)",8299,"University of New Hampshire Law Review, Vol. 13, Issue 1 (2015), pp. 35-48",13 U.N.H. L. Rev. 35 (2015),6,na,7,na
"Church Schisms, Church Property, and Civil Authority [article]","Massey, Calvin (Cited 466 times)",8299,"St. John's Law Review, Vol. 84, Issue 1 (Winter 2010), pp. 23-62",84 St. John's L. Rev. 23 (2010),6,8,5,na
M.B.Z. v. Clinton: Whither Jerusalem [article],"Massey, Calvin (Cited 466 times)",8299,"Charleston Law Review, Vol. 6, Issue 1 (Fall 2011), pp. 87-106",6 Charleston L. Rev. 87 (2011-2012),5,na,4,na
"Standing in State Courts, State Law, and Federal Review [article]","Massey, Calvin (Cited 466 times)",8299,"Duquesne Law Review, Vol. 53, Issue 2 (Summer 2015), pp. 401-412",na,5,na,14,na
The Effect of Shelby County on Enforcement of the Reconstruction Amendments [article],"Massey, Calvin (Cited 466 times)",8299,"Journal of Law & Politics, Vol. 29, Issue 3 (Spring 2014), pp. 397-426",29 J.L. & Pol. 397 (2013-2014),5,na,8,na
"Public Opinion, Cultural Change, and Constitutional Adjudication [article]","Massey, Calvin (Cited 466 times)",8299,"Hastings Law Journal, Vol. 61, Issue 6 (2009-2010), pp. 1437-1452",na,4,na,9,na
Devolution or Disunion: The Constitution after Meech Lake [article],"Massey, Calvin (Cited 466 times)",8299,"Osgoode Hall Law Journal, Vol. 29, Issue 4 (Winter 1991), pp. 791-838",29 Osgoode Hall L. J. 791 (1991),4,na,4,na
Uncensored Discourse is Not Just for Politics [article],"Massey, Calvin (Cited 466 times)",8299,"Vermont Law Review, Vol. 36, Issue 4 (Summer 2012), pp. 845-854",na,3,na,na,na
