Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Patriarchal Stories I: Cultural Rape Narratives in the Courtroom [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Southern California Review of Law and Women's Studies, Vol. 5, Issue 2 (Spring 1996), pp. 387-500",5 S. Cal. Rev. L. & Women's Stud. 387 (1995-1996),88,na,42,na
Myself Alone: Individualizing Justice through Psychological Character Evidence [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Maryland Law Review, Vol. 52, Issue 1 (1993), pp. 1-121",52 Md. L. Rev. 1 (1993),78,1,10,na
Foreword: The Political Geography of Race Data in the Criminal Justice System [comments],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Law and Contemporary Problems, Vol. 66, Issue 3 (Summer 2003), pp. 1-16",na,61,na,6,na
Respect and the Fourth Amendment [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Journal of Criminal Law & Criminology, Vol. 94, Issue 1 (Fall 2003), pp. 15-102",na,58,na,8,na
Stories of Fourth Amendment Disrespect: From Elian to the Internment [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Fordham Law Review, Vol. 70, Issue 6 (May 2002), pp. 2257-2360",70 Fordham L. Rev. 2257 (2001-2002),53,na,3,na
"The Fourth Amendment in the Twenty-First Century: Technology, Privacy, and Human Emotions [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Law and Contemporary Problems, Vol. 65, Issue 2 (Spring 2002), pp. 125-188",na,52,na,11,na
Condemning the Racist Personality: Why the Critics of Hate Crimes Legislation are Wrong [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Boston College Law Review, Vol. 40, Issue 3 (May 1999), pp. 739-786",40 B.C. L. Rev. 739 (1998-1999),51,na,31,na
"Hate Crimes, Free Speech, and the Contract of Mutual Indifference [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Boston University Law Review, Vol. 80, Issue 5 (December 2000), pp. 1283-1398",na,49,na,43,na
Willfully Blinded: On Date Rape and Self-Deception [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Harvard Journal of Law & Gender, Vol. 28, Issue 2 (Summer 2005), pp. 381-446",na,49,na,21,na
Racial Auditors and the Fourth Amendment: Data with the Power to Inspire Political Action [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Law and Contemporary Problems, Vol. 66, Issue 3 (Summer 2003), pp. 221-298",na,40,na,4,na
Judging Jena's D.A.: The Prosecutor and Racial Esteem [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 44, Issue 2 (Summer 2009), pp. 393-460",na,38,na,8,na
"Still Officers of the Court: Why the First Amendment Is No Bar to Challenging Racism, Sexism and Ethnic Bias in the Legal Profession [article]","Taslitz, Andrew E. (Cited 1634 times); Styles-Anderson, Sharon (Cited 37 times)",2347,"Georgetown Journal of Legal Ethics, Vol. 9, Issue 3 (Spring 1996), pp. 781-840",9 Geo. J. Legal Ethics 781 (1995-1996),37,na,20,na
A Feminist Approach to Social Scientific Evidence: Foundations [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Michigan Journal of Gender & Law, Vol. 5, Issue 1 (1998), pp. 1-80",5 Mich. J. Gender & L. 1 (1998-1999),37,na,3,na
Does the Cold Nose Know--The Unscientific Myth of the Dog Scent Lineup [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Hastings Law Journal, Vol. 42, Issue 1 (November 1990), pp. 15-134",42 Hastings L.J. 15 (1990-1991),35,19,39,na
Interpretive Method and the Federal Rules of Evidence: A Call for a Politically Realistic Hermeneutics [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Harvard Journal on Legislation, Vol. 32, Issue 2 (Spring 1995), pp. 329-402",32 Harv. J. on Legis. 329 (1995),34,na,5,na
Wrongly Accused: Is Race a Factor in Convicting the Innocent [comments],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Ohio State Journal of Criminal Law , Vol. 4, Issue 1 (Fall 2006), pp. 121-134",na,34,na,206,na
"Police are People Too: Cognitive Obstacles to, and Opportunities for, Police Getting the Individualized Suspicion Judgment Right [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Ohio State Journal of Criminal Law, Vol. 8, Issue 1 (Fall 2010), pp. 7-78",na,33,na,60,na
The Criminal Republic: Democratic Breakdown as a Cause of Mass Incarceration [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Ohio State Journal of Criminal Law, Vol. 9, Issue 1 (Fall 2011), pp. 133-194",na,33,na,107,na
The Expressive Fourth Amendment: Rethinking the Good Faith Exception to the Exclusionary Rule [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Mississippi Law Journal , Vol. 76, Issue 2 (2006), pp. 483-580",na,32,na,4,na
"Temporal Adversarialism, Criminal Justice, and the Rehnquist Court: The Sluggish Life of Political Factfinding [notes]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Georgetown Law Journal, Vol. 94, Issue 5 (June 2006), pp. 1589-1626",na,30,na,2,na
Race and Two Concepts of the Emotions in Date Rape [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Wisconsin Women's Law Journal, Vol. 15, Issue 1 (Spring 2000), pp. 3-76",15 Wis. Women's L.J. 3 (2000),30,1,12,na
Wrongly Accused Redux: How Race Contributes to Convicting the Innocent: The Informants Example [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Southwestern University Law Review, Vol. 37, Issue 4 (2008), pp. 1091-1148",na,28,na,43,na
What Feminism Has to Offer Evidence Law [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Southwestern University Law Review, Vol. 28, Issue 2 (1999), pp. 171-220",na,28,na,23,na
Slaves No More: The Implications of the Informed Citizen Ideal for Discovery before Fourth Amendment Suppression Hearings [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Georgia State University Law Review, Vol. 15, Issue 3 (Spring 1999), pp. 709-780",na,27,na,12,na
"Eyewitness Identification, Democratic Deliberation, and the Politics of Science [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Cardozo Public Law, Policy, and Ethics Journal, Vol. 4, Issue 2 (April 2006), pp. 271-326",na,26,na,17,na
Exorcising Langdell's Ghost: Structuring a Criminal Procedure Casebook for How Lawyers Really Think [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Hastings Law Journal, Vol. 43, Issue 1 (November 1991), pp. 143-176",na,26,na,1,na
"A Feminist Fourth Amendment: Consent, Care, Privacy, and Social Meaning in Ferguson v. City of Charleston [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Duke Journal of Gender Law & Policy, Vol. 9, pp. 1-80",na,25,na,20,na
Abuse Excuses and the Logic and Politics of Expert Relevance [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Hastings Law Journal, Vol. 49, Issue 4 (April 1998), pp. 1039-1068",na,25,na,2,na
Daubert's Guide to the Federal Rules of Evidence: A Not-So-Plain-Meaning Jurisprudence [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Harvard Journal on Legislation, Vol. 32, Issue 1 (Winter 1995), pp. 3-78",32 Harv. J. on Legis. 3 (1995),25,na,4,na
Digital Juries versus Digital Lawyers [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Criminal Justice , Vol. 19, Issue 1 (Spring 2004), pp. 4-13",19 Crim. Just. 4 (2004-2005),23,6,9,na
Racial Blindsight: The Absurdity of Color-Blind Criminal Justice [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Ohio State Journal of Criminal Law, Vol. 5, Issue 1 (Fall 2007), pp. 1-18",na,23,na,25,na
Promoting Accuracy in the Use of Confession Evidence: An Argument for Pretrial Reliability Assessments to Prevent Wrongful Convictions [article],"Leo, Richard A. (Cited 1399 times); Neufeld, Peter J. (Cited 356 times); Drizin, Steven A. (Cited 602 times); Taslitz, Andrew E. (Cited 1634 times)",2347,"Temple Law Review, Vol. 85, Issue 4 (Summer 2013), pp. 759-838",85 Temp. L. Rev. 759 (2012-2013),22,2,65,na
Why Did Tinkerbell Get Off So Easy: The Roles of Imagination and Social Norms in Excusing Human Weakness [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Texas Tech Law Review , Vol. 42, Issue 2 (Winter 2009), pp. 419-480",na,21,na,26,na
"Racial Profiling, Terrorism, and Time [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Penn State Law Review, Vol. 109, Issue 4 (Spring 2005), pp. 1181-1204",109 Penn St. L. Rev. 1181 (2004-2005),20,na,47,na
Trying Not to Be like Sisyphus: Can Defense Counsel Overcome Pervasive Status Quo Bias in the Criminal Justice System [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Texas Tech Law Review, Vol. 45, Issue 1 (Fall 2012), pp. 315-[vi]",na,20,na,21,na
Bullshitting the People: The Criminal Procedure Implications of a Scatalogical Term [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Texas Tech Law Review, Vol. 39, Issue 4 (Summer 2007), pp. 1383-1436",na,20,na,7,na
Fourth Amendment Federalism and the Silencing of the American Poor [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Chicago-Kent Law Review, Vol. 85, Issue 1 (2010), pp. 277-314",na,16,na,4,na
"Fortune-Telling and the Fourth Amendment: Of Terrorism, Slippery Slopes, and Predicting the Future [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Rutgers Law Review, Vol. 58, Issue 1 (Fall 2005), pp. 195-244",58 Rutgers L. Rev. 195 (2005-2006),16,na,16,na
Forgetting Freud: The Courts' Fear of the Subconscious in Date Rape (and other) Cases [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Boston University Public Interest Law Journal, Vol. 16, Issue 2 (Spring 2007), pp. 145-194",16 B.U. Pub. Int. L.J. 145 (2006-2007),15,na,14,na
The Rule of Criminal Law: Why Courts and Legislatures Ignore Richard Delgado's Rotten Social Background [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Alabama Civil Rights and Civil Liberties Law Review, Vol. 2, Issue 1 (2011), pp. 79-130",2 Ala. C.R. & C.L. L. Rev. 79 (2011),13,na,8,na
"Convicting the Guilty, Acquitting the Innocent - Recently Adopted ABA Policies [article]","Raeder, Myrna S. (Cited 633 times); Taslitz, Andrew E. (Cited 1634 times); Giannelli, Paul C. (Cited 1577 times)",2347,"Criminal Justice , Vol. 20, Issue 4 (Winter 2006), pp. 14-18",20 Crim. Just. 14 (2005-2006),13,1,8,na
"The Incautious Media, Free Speech, and the Unfair Trial: Why Prosecutors Need More Realistic Guidance in Dealing with the Press [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Hastings Law Journal, Vol. 62, Issue 5 (2010-2011), pp. 1285-1320",62 Hastings L.J. 1285 (2010-2011),13,na,31,na
Cybersurveillance without Restraint: The Meaning and Social Value of the Probable Cause and Reasonable Suspicion Standards in Governmental Access to Third-Party Electronic Records [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Journal of Criminal Law and Criminology, Vol. 103, Issue 3 (Summer 2013), pp. 839-906",na,13,na,17,na
The Inadequacies of Civil Society: Law's Compementary Role in Regulating Harmful Speech [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Margins, Vol. 1, Issue 2 (2001), pp. 305-392",1 Margins 305 (2001),12,na,2,na
Defusing Bomb-Blast Terrorism: A Legal Survey of Technological and Regulatory Alternatives [article],"Calnan, Alan (Cited 103 times); Taslitz, Andrew E. (Cited 1634 times)",2347,"Tennessee Law Review, Vol. 67, Issue 1 (Fall 1999), pp. 177-306",67 Tenn. L. Rev. 177 (1999-2000),12,na,7,na
"Convicting the Guilty, The ABA Takes a Stand [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Criminal Justice , Vol. 19, Issue 4 (Winter 2005), pp. 18-31",19 Crim. Just. 18 (2004-2005),11,na,2,na
The People's Peremptory Challenge and Batson: Aiding the People's Voice and Vision through the Representative Jury [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Iowa Law Review, Vol. 97, Issue 5 (July 2012), pp. 1675-1712",na,11,2,13,na
"Hypocrisy, Corruption, and Illegitimacy: Why Judicial Integrity Justifies the Exclusionary Rule [article]","Taslitz, Andrew E. (Cited 1634 times)",2347,"Ohio State Journal of Criminal Law, Vol. 10, Issue 2 (Spring 2013), pp. 419-476",na,11,na,9,na
Catering to the Constable: The Court's Latest Fourth Amendment Cases Give the Nod to Police [article],"Paris, Margaret (Cited 15 times); Taslitz, Andrew E. (Cited 1634 times)",2347,"Criminal Justice , Vol. 19, Issue 3 (Fall 2004), pp. 5-13",19 Crim. Just. 5 (2004-2005),10,na,1,na
What Remains of Reliability: Hearsay and Freestanding Due Process after Crawford v. Washington [article],"Taslitz, Andrew E. (Cited 1634 times)",2347,"Criminal Justice , Vol. 20, Issue 2 (Summer 2005), pp. 39-55",na,10,2,na,na
Reading the Federal Rules of Evidence Realistically: A Response to Professor Imwinkelried [article],"Scallen, Eileen A. (Cited 285 times); Taslitz, Andrew E. (Cited 1634 times)",2347,"Oregon Law Review, Vol. 75, Issue 2 (Summer 1996), pp. 429-442",75 Or. L. Rev. 429 (1996),10,na,2,na
