Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Copy This Essay: How Fair Use Doctrine Harms Free Speech and How Copying Serves It [article],"Tushnet, Rebecca (Cited 1494 times)",5788,"Yale Law Journal, Vol. 114, Issue 3 (December 2004), pp. 535-590",na,248,3,104,na
Gone in Sixty Milliseconds: Trademark Law and Cognitive Science [article],"Tushnet, Rebecca (Cited 1494 times)",5788,"Texas Law Review, Vol. 86, Issue 3 (February 2008), pp. 507-568",86 Tex. L. Rev. 507 (2007-2008),140,na,57,na
"Legal Fictions: Copyright, Fan Fiction, and a New Common Law [article]","Tushnet, Rebecca (Cited 1494 times)",5788,"Loyola of Los Angeles Entertainment Law Journal, Vol. 17, Issue 3 (1997), pp. 651-686",na,134,na,135,na
Worth a Thousand Words: The Images of Copyright [article],"Tushnet, Rebecca (Cited 1494 times)",5788,"Harvard Law Review, Vol. 125, Issue 3 (January 2012), pp. 683-759",125 Harv. L. Rev. 683 (2011-2012),110,5,68,na
"Copyright as a Model for Free Speech Law: What Copyright Has in Common with Anti-Pornography Laws, Campaign Finance Reform, and Telecommunications Regulation [article]","Tushnet, Rebecca (Cited 1494 times)",5788,"Boston College Law Review, Vol. 42, Issue 1 (December 2000), pp. 1-80",42 B.C. L. Rev. 1 (2000-2001),102,1,38,na
Economies of Desire: Fair Use and Marketplace Assumption [article],"Tushnet, Rebecca (Cited 1494 times)",5788,"William and Mary Law Review, Vol. 51, Issue 2 (November 2009), pp. 513-546",na,96,na,38,na
Running the Gamut from A to B: Federal Trademark and False Advertising Law [article],"Tushnet, Rebecca (Cited 1494 times)",5788,"University of Pennsylvania Law Review, Vol. 159, Issue 5 (April 2011), pp. 1305-1384",159 U. Pa. L. Rev. 1305 (2010-2011),48,6,27,na
Payment in Credit: Copyright Law and Subcultural Creativity [article],"Tushnet, Rebecca (Cited 1494 times)",5788,"Law and Contemporary Problems, Vol. 70, Issue 2 (Spring 2007), pp. 135-174",na,48,na,35,na
Trademark Law as Commercial Speech Regulation [article],"Tushnet, Rebecca (Cited 1494 times)",5788,"South Carolina Law Review, Vol. 58, Issue 4 (Summer 2007), pp. 737-756",na,45,na,16,na
Power without Responsibility: Intermediaries and the First Amendment [article],"Tushnet, Rebecca (Cited 1494 times)",5788,"George Washington Law Review, Vol. 76, Issue 4 (June 2008), pp. 986-1016",na,43,na,42,na
