Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Dead Hand Arguments and Constitutional Interpretation [article],"Samaha, Adam M. (Cited 469 times)",6367,"Columbia Law Review , Vol. 108, Issue 3 (April 2008), pp. 606-680",108 Colum. L. Rev. 606 (2008),64,na,22,na
"Government Secrets, Constitutional Law, and Platforms for Judicial Intervention [article]","Samaha, Adam M. (Cited 469 times)",6367,"UCLA Law Review, Vol. 53, Issue 4 (April 2006), pp. 909-976",53 UCLA L. Rev. 909 (2005-2006),54,na,28,na
Randomization in Adjudication [article],"Samaha, Adam M. (Cited 469 times)",6367,"William and Mary Law Review, Vol. 51, Issue 1 (October 2009), pp. 1-86",51 Wm. & Mary L. Rev. 1 (2009-2010),52,na,26,na
Gun Control after Heller: Threats and Sideshows from a Social Welfare Perspective [article],"Cook, Philip J. (Cited 332 times); Ludwig, Jens (Cited 204 times); Samaha, Adam M. (Cited 469 times)",6367,"UCLA Law Review , Vol. 56, Issue 5 (June 2009), pp. 1041-1094",na,43,4,69,na
Regulation for the Sake of Appearance [article],"Samaha, Adam M. (Cited 469 times)",6367,"Harvard Law Review, Vol. 125, Issue 7 (May 2012), pp. 1563-1638",125 Harv. L. Rev. 1563 (2011-2012),43,na,24,na
Undue Process [article],"Samaha, Adam M. (Cited 469 times)",6367,"Stanford Law Review, Vol. 59, Issue 3 (December 2006), pp. 601-672",59 Stan. L. Rev. 601 (December 2006),35,na,17,na
Originalism's Expiration Date [article],"Samaha, Adam M. (Cited 469 times)",6367,"Cardozo Law Review, Vol. 30, Issue 3 (December 2008), pp. 1295-1368",30 Cardozo L. Rev. 1295 (2008-2009),29,na,na,na
Unconstitutional Conditions Questions Everywhere: The Implications of Exit and Sorting for Constitutional Law and Theory [article],"Cox, Adam B. (Cited 840 times); Samaha, Adam M. (Cited 469 times)",6367,"Journal of Legal Analysis, Vol. 5, Issue 1 (Spring 2013), pp. 61-106",5 J. Legal Analysis 61 (2013),20,na,3,na
Litigant Sensitivity in First Amendment Law [article],"Samaha, Adam M. (Cited 469 times)",6367,"Northwestern University Law Review, Vol. 98, Issue 4 (2004), pp. 1291-1372",98 Nw. U. L. Rev. 1291 (2003-2004),19,4,9,na
On Law's Tiebreakers [article],"Samaha, Adam M. (Cited 469 times)",6367,"University of Chicago Law Review, Vol. 77, Issue 4 (Fall 2010), pp. 1661-1738",77 U. Chi. L. Rev. 1661 (2010),17,2,11,na
Endorsement Retires: From Religious Symbols to Anti-Sorting Principles [article],"Samaha, Adam M. (Cited 469 times)",6367,"Supreme Court Review, Vol. 2005, pp. 135-194",2005 Sup. Ct. Rev. 135 (2005),15,na,1,na
Low Stakes and Constitutional Interpretation [article],"Samaha, Adam M. (Cited 469 times)",6367,"University of Pennsylvania Journal of Constitutional Law, Vol. 13, Issue 2 (December 2010), pp. 305-336",na,11,na,4,na
