Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Can Sharing Be Taxed [article],"Oei, Shu-Yi (Cited 99 times); Ring, Diane M. (Cited 161 times)",3775,"Washington University Law Review, Vol. 93, Issue 4 (2016), pp. 989-1070",93 Wash. U. L. Rev. 989 (2015-2016),28,na,55,na
Getting More by Asking Less: Justifying and Reforming Tax Law's Offer-in-Compromise Procedure [article],"Oei, Shu-Yi (Cited 99 times)",3775,"University of Pennsylvania Law Review, Vol. 160, Issue 4 (March 2012), pp. 1071-1138",160 U. Pa. L. Rev. 1071 (2011-2012),16,na,6,na
Who Wins When Uncle Sam Loses: Social Insurance and the Forgiveness of Tax Debts [article],"Oei, Shu-Yi (Cited 99 times)",3775,"U.C. Davis Law Review, Vol. 46, Issue 2 (December 2012), pp. 421-486",46 U.C.D. L. Rev. 421 (2012-2013),9,na,3,na
Human Equity: Regulating the New Income Share Agreements [article],"Oei, Shu-Yi (Cited 99 times); Ring, Diane (Cited 88 times)",3775,"Vanderbilt Law Review, Vol. 68, Issue 3 (April 2015), pp. 681-760",68 Vand. L. Rev. 681 (2015),8,na,65,na
Rethinking the Jurisdiction of Bankruptcy Courts over Post-Confirmation Federal Tax Liabilities: Towards a New Jurisprudence of 11 U.S.C. 505 [article],"Oei, Shu-Yi (Cited 99 times)",3775,"Akron Tax Journal, Vol. 19, pp. 49-98",19 Akron Tax J. 49 (2004),7,1,1,na
Context Matters: The Recharacterization of Leases in Bankruptcy and Tax Law [article],"Oei, Shu-Yi (Cited 99 times)",3775,"American Bankruptcy Law Journal, Vol. 82, Issue 4 (Fall 2008), pp. 635-692",82 Am. Bankr. L.J. 635 (2008),7,3,18,na
Taxing Bankrupts [article],"Oei, Shu-Yi (Cited 99 times)",3775,"Boston College Law Review, Vol. 55, Issue 2 (March 2014), pp. 375-434",55 B.C. L. Rev. 375 (2014),6,na,3,na
The Tax Lives of Uber Drivers: Evidence from Internet Discussion Forums [article],"Oei, Shu-Yi (Cited 99 times); Ring, Diane M. (Cited 161 times)",3775,"Columbia Journal of Tax Law, Vol. 8, Issue 1 (2017), pp. 56-112",8 Colum. J. Tax L. 56 (2017),6,na,74,na
A Structural Critique of Trader Taxation [article],"Oei, Shu-Yi (Cited 99 times)",3775,"Florida Tax Review, Vol. 8, Issue 10 (2008), pp. 1013-1068",8 Fla. Tax Rev. 1013 (2006-2008),3,na,1,na
The Offshore Tax Enforcement Dragnet [article],"Oei, Shu-Yi (Cited 99 times)",3775,"Emory Law Journal, Vol. 67, Issue 4 (2018), pp. 655-734",67 Emory L.J. 655 (2017-2018),2,na,46,na
"Supply, Demand, and the Taxation of Knowledge [article]","Oei, Shu-Yi (Cited 99 times)",3775,"University of Chicago Law Review Dialogue, Vol. 82, pp. 268-283",82 U. Chi. L. Rev. Dialogue 268 (2015-2016),1,na,17,na
The Uneasy Case against Tax Lien Subordination [article],"Oei, Shu-Yi (Cited 99 times)",3775,"Pittsburgh Tax Review, Vol. 11, Issue 2 (Spring 2014), pp. 241-280",11 Pitt. Tax Rev. 241 (2013-2014),1,na,2,na
Beyond Economic Substance: Interrogating the Full Impacts of Third-Party Relationships in Tax Shelter Cases [article],"Oei, Shu-Yi (Cited 99 times)",3775,"University of Pennsylvania Journal of Business Law, Vol. 13, Issue 2 (Winter 2011), pp. 383-444",13 U. Pa. J. Bus. L. 383 (2010-2011),na,na,3,na
Leak-Driven Law [article],"Oei, Shu-Yi (Cited 99 times); Ring, Diane (Cited 88 times)",3775,"UCLA Law Review, Vol. 65, Issue 3 (April 2018), pp. 532-619",65 UCLA L. Rev. 532 (2018),na,na,67,na
Constituencies and Control in Statutory Drafting: Interviews with Government Tax Counsels [article],"Oei, Shu-Yi (Cited 99 times); Osofsky, Leigh Z.",3775,"Iowa Law Review, Vol. 104, Issue 3 (March 2019), pp. 1291-1360",104 Iowa L. Rev. 1291 (2018-2019),na,na,na,na
The Trouble with Gig Talk: Choice of Narrative and the Worker Classification Fights [article],"Oei, Shu-Yi (Cited 99 times)",3775,"Law and Contemporary Problems, Vol. 81, Issue 3 (2018), pp. 107-136",na,na,na,39,na
