Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
In Their Own Hand: An Analysis of Holographic Wills and Homemade Willmaking [article],"Clowney, Stephen (Cited 110 times)",5058,"Real Property, Trust and Estate Law Journal, Vol. 43, Issue 1 (Spring 2008), pp. 27-72",43 Real Prop. Tr. & Est. L.J. 27 (2008-2009),29,na,42,na
An Empirical Look at Churches in the Zoning Process [comments],"Clowney, Stephen (Cited 110 times)",5058,"Yale Law Journal, Vol. 116, Issue 4 (January 2007), pp. 859-868",na,21,na,4,na
Logic for Law Students: How to Think Like a Lawyer [article],"Aldisert, Ruggero J. (Cited 381 times); Clowney, Stephen (Cited 110 times); Peterson, Jeremy D. (Cited 13 times)",5058,"University of Pittsburgh Law Review, Vol. 69, Issue 1 (Fall 2007), pp. 1-22",69 U. Pitt. L. Rev. 1 (Fall 2007),13,na,43,na
Rule of Flesh and Bone: The Dark Side of Informal Property Rights [article],"Clowney, Stephen (Cited 110 times)",5058,"University of Illinois Law Review, Vol. 2015, Issue 1 (2015), pp. 59-116",2015 U. Ill. L. Rev. 59 (2015),11,na,19,na
Invisible Businessman: Undermining Black Enterprise with Land Use Rules [article],"Clowney, Stephen (Cited 110 times)",5058,"University of Illinois Law Review, Vol. 2009, Issue 4 (2009), pp. 1061-1104",2009 U. Ill. L. Rev. 1061 (2009),8,na,8,na
Landscape Fairness: Removing Discrimination from the Built Environment [article],"Clowney, Stephen (Cited 110 times)",5058,"Utah Law Review, Vol. 2013, Issue 1 (2013), pp. 1-62",2013 Utah L. Rev. 1 (2013),8,na,46,na
Property in Law: Government Rights in Legal Innovations [article],"Clowney, Stephen (Cited 110 times)",5058,"Ohio State Law Journal, Vol. 72, Issue 1 (2011), pp. 1-58",72 Ohio St. L.J. 1 (2011),8,na,12,na
Environmental Ethics and Cost-Benefit Analysis [notes],"Clowney, Stephen (Cited 110 times)",5058,"Fordham Environmental Law Review, Vol. 18, Issue 1 (Fall 2006), pp. 105-150",na,6,na,28,na
A Walk Along Willard: A Revised Look at Land Use Coordination in Pre-Zoning New Haven [notes],"Clowney, Stephen (Cited 110 times)",5058,"Yale Law Journal, Vol. 115, Issue 1 (October 2005), pp. 116-185",na,6,na,12,na
Should We Buy Selling Sovereignty [article] *new*,"Clowney, Stephen (Cited 110 times)",5058,"Duke Law Journal Online, Vol. 66, pp. 19-36",66 Duke L.J. Online 19 (2016-2017),na,na,na,na
Doing Affirmative Action [article],"Clowney, Stephen (Cited 110 times)",5058,"Michigan Law Review First Impressions, Vol. 111, pp. 27-36",111 Mich. L. Rev. First Impressions 27 (2012),na,na,4,na
Boundary Work in Black Middle-Class Communities [article],"Clowney, Stephen (Cited 110 times)",5058,"Savannah Law Review, Vol. 2, Issue 1 (2015), pp. 225-246",2 Savannah L. Rev. 225 (2015),na,na,3,na
