Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"Insurance, Contract, and the Doctrine of Reasonable Expectations [article]","Jerry, Robert H. II (Cited 298 times)",5720,"Connecticut Insurance Law Journal, Vol. 5, Issue 1 (1998-1999), pp. 21-58",5 Conn. Ins. L.J. 21 (1998-1999),40,na,19,na
Wrong Side of the Mountain: A Comment on Bad Faith's Unnatural History [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Texas Law Review, Vol. 72, Issue 6 (May 1994), pp. 1317-1344",na,32,2,5,na
Recovery in Tort for Educational Malpractice: Problems of Theory and Policy [article],"Jerry, Robert H. II (Cited 298 times)",5720,"University of Kansas Law Review, Vol. 29, Issue 2 (Winter 1981), pp. 195-212",29 U. Kan. L. Rev. 195 (1980-1981),25,na,5,na
Justifying Unisex Insurance: Another Perspective [article],"Jerry, Robert H. II (Cited 298 times); Mansfield, Kyle B. (Cited 18 times)",5720,"American University Law Review, Vol. 34, Issue 2 (Winter 1985), pp. 329-368",34 Am. U. L. Rev. 329 (1984-1985),18,1,4,na
Remedying Insurers' Bad Faith Contract Perforance: A Reassesment [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Connecticut Law Revew, Vol. 18, Issue 2 (Winter 1986), pp. 271-322",na,18,2,3,na
"Consent, Contract, and the Responsibilities of Insurance Defense Counsel [article]","Jerry, Robert H. II (Cited 298 times)",5720,"Connecticut Insurance Law Journal, Vol. 4, Issue 1 (1997-1998), pp. 153-204",na,17,na,3,na
Antiturst and Employer Restraints in Labor Markets [article],"Jerry, Robert H. II (Cited 298 times); Knebel, Donald E. (Cited 16 times)",5720,"Industrial Relations Law Journal, Vol. 6, Issue 2 (1984), pp. 173-254",6 Indus. Rel. L.J. 173 (1984),13,na,6,na
Teaching Torts without Insurance: A Second-Best Solution [article],"Fischer, David A. (Cited 564 times); Jerry, Robert H. II (Cited 298 times)",5720,"Saint Louis University Law Journal, Vol. 45, Issue 3 (Summer 2001), pp. 857-[ii]",na,13,2,3,na
Regulating the Business of Insurance: Federalism in an Age of Difficult Risk [article],"Jerry, Robert H. II (Cited 298 times); Roberts, Steven E. (Cited 18 times)",5720,"Wake Forest Law Review, Vol. 41, Issue 3 (2006), pp. 835-878",na,12,na,7,na
Cybercoverage for Cyber-Risks: An Overview of Insurers' Responses to the Perils of E-Commerce [article],"Jerry, Robert H. II (Cited 298 times); Mekel, Michele L. (Cited 18 times)",5720,"Connecticut Insurance Law Journal, Vol. 8, Issue 1 (2001), pp. 7-36",na,11,na,13,na
The Insurer's Right to Reimbursement of Defense Costs [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Arizona Law Review, Vol. 42, Issue 1 (2000), pp. 13-76",42 Ariz. L. Rev. 13 (2000),9,7,5,na
"Recent Developments in Kansas Insurance Law: A Survey, Some Analysis, and Some Suggestions [article]","Jerry, Robert H. II (Cited 298 times)",5720,"University of Kansas Law Review, Vol. 32, Issue 2 (Winter 1984), pp. 287-350",na,8,6,1,na
Reflections on Leadership [comments],"Jerry, Robert H. II (Cited 298 times)",5720,"University of Toledo Law Review, Vol. 38, Issue 2 (Winter 2007), pp. 539-546",na,8,na,5,na
Health Insurer's Use of Genetic Information: A Missouri Perspective on a Changing Regulatory Landscape [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Missouri Law Review, Vol. 64, Issue 4 (Fall 1999), pp. 759-788",64 Mo. L. Rev 759 (1999),7,na,na,na
"Insurance, Terrorism, and 9/11: Reflections on Three Threshold Questions [article]","Jerry, Robert H. II (Cited 298 times)",5720,"Connecticut Insurance Law Journal, Vol. 9, Issue 1 (2002), pp. 95-120",na,6,na,2,na
Arthur L. Corbin: His Kansas Connection [comments],"Jerry, Robert H. II (Cited 298 times)",5720,"University of Kansas Law Review, Vol. 32, Issue 4 (Summer 1984), pp. 753-762",na,5,na,na,na
Introduction to Wolf Creek Symposium [comments],"Jerry, Robert H. II (Cited 298 times)",5720,"University of Kansas Law Review, Vol. 33, Issue 3 (Spring 1985), pp. 419-428",na,5,1,na,na
New Developments in Kansas Insurance Law [notes],"Jerry, Robert H. II (Cited 298 times)",5720,"University of Kansas Law Review, Vol. 37, Issue 4 (Summer 1989), pp. 841-906",37 U. Kan. L. Rev. 841 (1988-1989),5,4,1,na
Statutory Prohibitions on the Negotiation of Insurance Agent Commissions: Substantive Due Process Review under State Constitutions [article],"Jerry, Robert H. II (Cited 298 times); Robinson, Reginald L. (Cited 14 times)",5720,"Ohio State Law Journal, Vol. 51, Issue 4 (1990), pp. 773-822",na,5,na,1,na
A Primer for the First-Time Law Dean Candidate [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Journal of Legal Education, Vol. 49, Issue 4 (December 1999), pp. 564-594",49 J. Legal Educ. 564 (1999),5,na,5,na
Health Insurance Coverage for High-Cost Health Care: Reflections on The Rainmaker [comments],"Jerry, Robert H. II (Cited 298 times)",5720,"University of Memphis Law Review, Vol. 26, Issue 4 (Summer 1996), pp. 1347-1376",na,5,na,3,na
Social Investing and the Lessons of South Africa Divestment: Rethinking the Limitations on Fiduciary Discretion [article],"Jerry, Robert H. II (Cited 298 times); Joy, O. Maurice (Cited 22 times)",5720,"Oregon Law Review, Vol. 66, Issue 4 (1987), pp. 685-752",66 Or. L. Rev. 685 (1987),5,na,5,na
May Harvey Rest in Peace: Lakin v. Postal Life and Casualty Company [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Nevada Law Journal, Vol. 2, Issue 2 (Summer 2002), pp. 292-311",na,4,na,na,na
"The Legal Profession, Legal Education, and Change [comments]","Jerry, Robert H. II (Cited 298 times)",5720,"University of Kansas Law Review, Vol. 41, Issue 1 (Fall 1992), pp. 1-10",na,3,na,3,na
The Antitrust Implications of Collaborative Standard Setting by Insurers Regarding the Use of Genetic Information in Life Insurance Underwriting [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Connecticut Insurance Law Journal, Vol. 9, Issue 2 (2003), pp. 397-442",9 Conn. Ins. L.J. 397 (2002-2003),3,na,2,na
"Bad Faith at Middle Age: Comments on the Principle without a Name (Yet), Insurance Law, Contract Law, Specialness, Distinctiveness, and Difference [article]","Jerry, Robert H. II (Cited 298 times)",5720,"Connecticut Insurance Law Journal, Vol. 19, Issue 1 (Fall 2012), pp. 13-28",19 Conn. Ins. L.J. 13 (2012-2013),3,na,9,na
The Insurance Aspects of Damages [article],"Jerry, Robert H. II (Cited 298 times); Richmond, Douglas R. (Cited 1101 times)",5720,"Journal of Dispute Resolution, Vol. 2004, Issue 1 (2004), pp. 107-118",na,3,na,na,na
"Dispute Resolution, Insurance, and Points of Convergence [article]","Jerry, Robert H. II (Cited 298 times)",5720,"Journal of Dispute Resolution, Vol. 2015, Issue 2 (2015), pp. 255-282",2015 J. Disp. Resol. 255 (2015),3,na,8,na
"Life, Health, and Disability Insurance: Understanding the Relationships [article]","Jerry, Robert H. II (Cited 298 times)",5720,"Journal of Law, Medicine and Ethics, Vol. 35, Issue 2 Special Supplement (Summer 2007), pp. 80-90",na,3,na,na,na
Public Forum 2.1: Public Higher Education Institutions and Social Media [article],"Jerry, Robert H. II (Cited 298 times); Lidsky, Lyrissa (Cited 80 times)",5720,"Florida Coastal Law Review, Vol. 14, Issue 1 (Fall 2012), pp. 55-98",14 Fla. Coastal L. Rev. 55 (2012-2013),2,na,12,na
Letter from the Leaders at the University of Kansas [comments],"Jerry, Robert H. II (Cited 298 times)",5720,"Kansas Journal of Law & Public Policy, Vol. 1, pp. 4-4",na,1,na,5,na
Leadership and Followership [comments],"Jerry, Robert H. II (Cited 298 times)",5720,"University of Toledo Law Review, Vol. 44, Issue 2 (Winter 2013), pp. 345-354",na,na,na,79,na
A Brief Exploration of Space: Some Observations on Law School Architecture [article],"Jerry, Robert H. II (Cited 298 times)",5720,"University of Toledo Law Review, Vol. 36, Issue 1 (Fall 2004), pp. 85-94",na,na,na,2,na
Framing Campus Free Expression Conflict through a Dispute Resolution Optic: Insights for Campus Leaders [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Journal of Dispute Resolution, Vol. 2018, Issue 2 (Spring 2018), pp. 57-70",2018 J. Disp. Resol. 57 (2018),na,na,20,na
Vade Mecum: Mediators and Disputes Involving Insurance [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Journal of Dispute Resolution, Vol. 2019, Issue 1 (2019), pp. 25-72",2019 J. Disp. Resol. 25 (2019),na,na,17,na
"Insurance, Terrorism, and 9/11 [article]","Jerry, Robert H. II (Cited 298 times)",5720,"TortSource, Vol. 5, Issue 2 (Winter 2003), pp. 1-6",5 TortSource 1 (2002-2003),na,na,1,na
Managing Hurricane (and Other Natural Disaster) Risk [article],"Jerry, Robert H. II (Cited 298 times)",5720,"Texas A&M Law Review, Vol. 6, Issue 2 (Winter 2019), pp. 391-452",6 Tex. A&M L. Rev. 391 (2018-2019),na,na,na,na
