Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"Women, Fairness, and Social Security [article]","Burke, Karen C. (Cited 296 times); McCouch, Grayson M. P. (Cited 222 times)",69,"Iowa Law Review, Vol. 82, Issue 4 (May 1997), pp. 1209-1256",82 Iowa L. Rev. 1209 (May 1997),33,na,8,na
The Uncertain Future of Limited Liabiliy Companies [article],"Burke, Karen C. (Cited 296 times)",69,"American Journal of Tax Policy, Vol. 12, Issue 1 (Spring 1995), pp. 13-60",12 Am. J. Tax Pol'y 13 (1995),23,na,3,na
Death without Taxes [article],"Burke, Karen C. (Cited 296 times); McCouch, Grayson M. P. (Cited 222 times)",69,"Virginia Tax Review, Vol. 20, Issue 3 (Spring 2001), pp. 499-556",20 Va. Tax Rev. 499 (2000-2001),18,na,6,na
Estate Tax Repeal: Through the Looking Glass [article],"Burke, Karen C. (Cited 296 times); McCouch, Grayson M. P. (Cited 222 times)",69,"Virginia Tax Review, Vol. 22, Issue 2 (Fall 2002), pp. 187-230",22 Va. Tax Rev. 187 (2002-2003),18,na,9,na
Secret Surveillance and the European Convention on Human Rights [notes],"Burke, Karen C. (Cited 296 times)",69,"Stanford Law Review, Vol. 33, Issue 6 (July 1981), pp. 1113-1140",na,16,1,15,na
Social Security Reform: Lessons from Private Pensions [article],"Burke, Karen C. (Cited 296 times); McCouch, Grayson M. P. (Cited 222 times)",69,"Cornell Law Review, Vol. 92, Number 2 (January 2007), pp. 297-322",92 Cornell L. Rev. 297 (2006-2007),15,1,6,na
Partnership Distributions: Options for Reform [article],"Burke, Karen C. (Cited 296 times)",69,"Florida Tax Review, Vol. 3, Issue 12 (1998), pp. 677-730",3 Fla. Tax Rev. 677 (1996-1998),13,na,3,na
"Family Limited Partnerships: Discounts, Options, and Disappearing Value [comments]","Burke, Karen C. (Cited 296 times); McCouch, Grayson M. P. (Cited 222 times)",69,"Florida Tax Review, Vol. 6, Issue 6 (2004), pp. 649-675",na,12,na,4,na
Passthrough Entities: The Missing Element in Business Tax Reform [article],"Burke, Karen C. (Cited 296 times)",69,"Pepperdine Law Review, Vol. 40, Special Issue (2013), pp. 1329-1344",na,12,na,18,na
Turning Slogans into Tax Policy [article],"Burke, Karen C. (Cited 296 times); McCouch, Grayson M. P. (Cited 222 times)",69,"Virginia Tax Review, Vol. 27, Issue 4 (Spring 2008), pp. 747-782",27 Va. Tax Rev. 747 (2007-2008),12,na,4,na
