Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Proportionality as a Principle of Limited Government [article],"Ristroph, Alice (Cited 441 times)",5110,"Duke Law Journal, Vol. 55, Issue 2 (November 2005), pp. 263-332",55 Duke L.J. 263 (2005-2006),75,na,37,na
Disestablishing the Family [article],"Ristroph, Alice (Cited 441 times); Murray, Melissa (Cited 603 times)",5110,"Yale Law Journal , Vol. 119, Issue 6 (April 2010), pp. 1236-1279",119 Yale L. J. 1236 (April 2010),72,na,20,na
Sexual Punishments [article],"Ristroph, Alice (Cited 441 times)",5110,"Columbia Journal of Gender and Law, Vol. 15, Issue 1 (2006), pp. 139-184",na,53,na,61,na
"Desert, Democracy, and Sentencing Reform [notes]","Ristroph, Alice (Cited 441 times)",5110,"Journal of Criminal Law and Criminology, Vol. 96, Issue 4 (Summer 2006), pp. 1293-1352",na,52,na,33,na
Respect and Resistance in Punishment Theory [article],"Ristroph, Alice (Cited 441 times)",5110,"California Law Review, Vol. 97, Issue 2 (April 2009), pp. 601-632",na,32,na,10,na
State Intentions and the Law of Punishment [article],"Ristroph, Alice (Cited 441 times)",5110,"Journal of Criminal Law and Criminology, Vol. 98, Issue 4 (Summer 2008), pp. 1353-1406",na,29,na,16,na
Criminal Law in the Shadow of Violence [article],"Ristroph, Alice (Cited 441 times)",5110,"Alabama Law Review, Vol. 62, Issue 3 (2011), pp. 571-622",62 Ala. L. Rev. 571 (2010-2011),25,na,24,na
How (Not) to Think Like a Punisher [article],"Ristroph, Alice (Cited 441 times)",5110,"Florida Law Review , Vol. 61, Issue 4 (September 2009), pp. 727-750",na,24,1,9,na
"Hope, Imprisonment, and the Constitution [comments]","Ristroph, Alice (Cited 441 times)",5110,"Federal Sentencing Reporter, Vol. 23, Issue 1 (October 2010), pp. 75-78",na,16,na,12,na
Regulation or Resistance: A Counter-Narrative of Constitutional Criminal Procedure [article],"Ristroph, Alice (Cited 441 times)",5110,"Boston University Law Review, Vol. 95, Issue 5 (October 2015), pp. 1555-1618",95 B.U. L. Rev. 1555 (2015),13,na,18,na
Third Wave Legal Moralism [article],"Ristroph, Alice (Cited 441 times)",5110,"Arizona State Law Journal, Vol. 42, Issue 4 (Winter 2010/2011), pp. 1151-1172",na,11,na,25,na
Is Law - Constitutional Crisis and Existential Anxiety [article],"Ristroph, Alice (Cited 441 times)",5110,"Constitutional Commentary, Vol. 25, Issue 3 (Summer 2009), pp. 431-460",na,10,na,6,na
The Constitution of Police Violence [article],"Ristroph, Alice (Cited 441 times)",5110,"UCLA Law Review, Vol. 64, Issue 5 (August 2017), pp. 1182-1245",64 UCLA L. Rev. 1182 (August 2017),8,na,63,na
Just Violence [article],"Ristroph, Alice (Cited 441 times)",5110,"Arizona Law Review, Vol. 56, Issue 4 (2014), pp. 1017-1064",56 Ariz. L. Rev. 1017 (2014),7,na,23,na
Sovereignty and Subversion [article],"Ristroph, Alice (Cited 441 times)",5110,"Virginia Law Review, Vol. 101, Issue 4 (June 2015), pp. 1029-1054",na,5,na,15,na
Covenants for the Sword [article],"Ristroph, Alice (Cited 441 times)",5110,"University of Toronto Law Journal , Vol. 61, Issue 4 (Fall 2011), pp. 657-690",na,4,na,1,na
The Definitive Article [article],"Ristroph, Alice (Cited 441 times)",5110,"University of Toronto Law Journal, Vol. 68, Issue 1 (Winter 2018), pp. 140-165",na,1,na,na,na
When Freedom isn't Free [article],"Ristroph, Alice (Cited 441 times)",5110,"New Criminal Law Review, Vol. 14, Issue 3 (Summer 2011), pp. 468-485",na,1,na,5,na
Farewell to the Felonry [article],"Ristroph, Alice (Cited 441 times)",5110,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 53, Issue 2 (Fall 2018), pp. 563-618",53 Harv. C.R.-C.L. L. Rev. 563 (2018),na,na,21,na
The Thin Blue Line from Crime to Punishment [article],"Ristroph, Alice (Cited 441 times)",5110,"Journal of Criminal Law and Criminology, Vol. 108, Issue 2 (Spring 2018), pp. 305-334",na,na,na,71,na
