Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Expressive Dimension of Equal Protection [article],"Hellman, Deborah (Cited 386 times)",7975,"Minnesota Law Review, Vol. 85, Issue 1 (November 2000), pp. 1-70",85 Minn. L. Rev. 1 (2000-2001),110,na,26,na
The Importance of Appearing Principled [article],"Hellman, Deborah (Cited 386 times)",7975,"Arizona Law Review, Vol. 37, Issue 4 (Winter 1995), pp. 1107-1152",37 Ariz. L. Rev. 1107 (1995),54,1,20,na
Money Talks but It Isn't Speech [article],"Hellman, Deborah (Cited 386 times)",7975,"Minnesota Law Review, Vol. 95, Issue 3 (2011), pp. 953-1002",95 Minn. L. Rev. 953 (2010-2011),42,1,28,na
Defining Corruption and Constitutionalizing Democracy [article],"Hellman, Deborah (Cited 386 times)",7975,"Michigan Law Review, Vol. 111, Issue 8 (June 2013), pp. 1385-1422",111 Mich. L. Rev. 1385 (2012-2013),31,na,82,na
Is Actuarially Fair Insurance Pricing Actually Fair - A Case Study in Insuring Battered Women [article],"Hellman, Deborah S. (Cited 386 times)",7975,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 32, Issue 2 (Summer 1997), pp. 355-412",na,29,na,11,na
What Makes Genetic Discrimination Exceptional [article],"Hellman, Deborah (Cited 386 times)",7975,"American Journal of Law & Medicine, Vol. 29, Issue 1 (2003), pp. 77-116",29 Am. J.L. & Med. 77 (2003),26,na,21,na
"Judging by Appearances: Professional Ethics, Expressive Government, and the Moral Significance of How Things Seem [article]","Hellman, Deborah (Cited 386 times)",7975,"Maryland Law Review, Vol. 60, Issue 3 (2001), pp. 653-687",na,23,na,10,na
Two Types of Discrimination: The Familiar and the Forgotten [article],"Hellman, Deborah (Cited 386 times)",7975,"California Law Review, Vol. 86, Issue 2 (March 1998), pp. 315-362",86 Calif. L. Rev. 315 (March 1998),21,na,18,na
Two Concepts of Discrimination [article],"Hellman, Deborah (Cited 386 times)",7975,"Virginia Law Review, Vol. 102, Issue 4 (June 2016), pp. 895-952",102 Va. L. Rev. 895 (June 2016),13,na,66,na
Introduction [comments],"Hellman, Deborah (Cited 386 times)",7975,"Maryland Law Review, Vol. 60, Issue 3 (2001), pp. 465-466",na,8,na,2,na
Equal Protection in the Key of Respect [article],"Hellman, Deborah (Cited 386 times)",7975,"Yale Law Journal, Vol. 123, Issue 8 (June 2014), pp. 3036-3063",na,7,na,na,na
Prosecuting Doctors for Trusting Patients [article],"Hellman, Deborah (Cited 386 times)",7975,"George Mason Law Review, Vol. 16, Issue 3 (Spring 2009), pp. 701-746",16 Geo. Mason L. Rev. 701 (2008-2009),5,na,11,na
Resurrecting the Neglected Liberty of Self-Government [article],"Hellman, Deborah (Cited 386 times)",7975,"University of Pennsylvania Law Review Online, Vol. 164, pp. 233-240",na,4,na,1,na
Unintended Implications [article],"Hellman, Deborah (Cited 386 times)",7975,"Virginia Law Review, Vol. 101, Issue 4 (June 2015), pp. 1105-1110",na,3,na,9,na
A Theory of Bribery [article],"Hellman, Deborah (Cited 386 times)",7975,"Cardozo Law Review, Vol. 38, Issue 6 (August 2017), pp. 1947-1992",38 Cardozo L. Rev. 1947 (2016-2017),2,na,61,na
Defending Two Concepts of Discrimination: A Reply to Simons [article],"Hellman, Deborah (Cited 386 times)",7975,"Virginia Law Review Online, Vol. 102, pp. 113-119",na,2,na,13,na
"Comments on Michel Rosenfeld's the Identity of the Constitutional Subject: Selfhood, Citizenship, Culture, and Community [comments]","Hellman, Deborah (Cited 386 times)",7975,"Cardozo Law Review, Vol. 33, Issue 5 (June 2012), pp. 1839-1846",na,1,na,13,na
Foreword: Special Issue on Campaign Finance [comments],"Hellman, Deborah (Cited 386 times); Schultz, David (Cited 342 times)",7975,"University of Pennsylvania Law Review Online, Vol. 164, pp. 207-214",na,1,na,1,na
"Evidence, Belief, and Action: The Failure of Equipoise to Resolve the Ethical Tension in the Randomized Clinical Trial [article]","Hellman, Deborah (Cited 386 times)",7975,"Journal of Law, Medicine and Ethics, Vol. 30, Issue 3 (Fall 2002), pp. 375-380",na,1,na,1,na
Money and Rights [article],"Hellman, Deborah (Cited 386 times)",7975,"New York University Review of Law & Social Change, Vol. 35, Issue 3 (2011), pp. 527-549",na,1,na,3,na
Discrimination: When Is It Morally Wrong and Why [article],"Hellman, Deborah (Cited 386 times)",7975,"Dartmouth Law Journal, Vol. 4, Issue 3 (Fall 2006), pp. 3-6",4 Dartmouth L.J. 3 (2006),na,na,25,na
Letter to the Editor [comments],"Hellman, Deborah (Cited 386 times)",7975,"Journal of Law, Medicine and Ethics, Vol. 31, Issue 2 (Summer 2003), pp. 182-182",na,na,na,2,na
Politics and Terrorism: What Happens When Money is Speech? [comments],"Hellman, Deborah (Cited 386 times)",7975,"Virginia Law Review in Brief, Vol. 98, pp. 71-75",na,na,na,4,na
