Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Conditional Intent and Mens Rea [article],"Yaffe, Gideon (Cited 40 times)",9382,"Legal Theory, Vol. 10, Issue 4 (December 2004), pp. 273-310",10 LEG 273 (2004),7,na,12,na
Criminal Attempts [article],"Yaffe, Gideon (Cited 40 times)",9382,"Yale Law Journal, Vol. 124, Issue 1 (October 2014), pp. 92-157",124 Yale L. J. 92 (October 2014),7,na,51,na
Reasonableness in the Law and Second-Personal Address [article],"Yaffe, Gideon (Cited 40 times)",9382,"Loyola of Los Angeles Law Review , Vol. 40, Issue 3 (Spring 2007), pp. 939-976",na,6,na,5,na
"Intoxication, Recklessness, and Negligence [article]","Yaffe, Gideon (Cited 40 times)",9382,"Ohio State Journal of Criminal Law, Vol. 9, Issue 2 (Spring 2012), pp. 545-584",na,5,na,32,na
The Government Beguiled Me: The Entrapment Defense and the Problem of Private Entrapment [article],"Yaffe, Gideon (Cited 40 times)",9382,"Journal of Ethics & Social Philosophy, Vol. 1, Issue 1 (April 2005), pp. 1-50",1 J. Ethics & Soc. Phil. 1 (2005-2006),4,na,10,na
"Moore on causing, acting, and complicity [article]","Yaffe, Gideon (Cited 40 times)",9382,"Legal Theory, Vol. 18, Issue 4 (December 2012), pp. 437-458",18 LEG 437 (2012),4,na,7,na
Replies to Guerrero and Greenberg [article],"Yaffe, Gideon (Cited 40 times)",9382,"Jurisprudence, Vol. 6, Issue 1 (2015), pp. 112-124",na,2,na,na,na
"Attempt, Risk-Creation, and Change of Mind: Reflections on Herzog [article]","Yaffe, Gideon (Cited 40 times)",9382,"Ohio State Journal of Criminal Law, Vol. 9, Issue 2 (Spring 2012), pp. 779-788",na,2,na,9,na
"Reply to Jan Broersen, Thomas Nadelhoffer and Steven Sverdlik [comments]","Yaffe, Gideon (Cited 40 times)",9382,"Jurisprudence, Vol. 3, Issue 2 (2012), pp. 489-504",na,1,na,2,na
"Trying to defend Attempts: Replies to Bratman, Brink, Alexander, and Moore [article]","Yaffe, Gideon (Cited 40 times)",9382,"Legal Theory, Vol. 19, Issue 2 (June 2013), pp. 178-[v]",19 LEG 178 (2013),1,na,3,na
"Harmfulness, Wrongfulness, Lesser Evils and Risk-Creation: A Comment on Douglas Husak's Overcriminalization [article]","Yaffe, Gideon (Cited 40 times)",9382,"Jerusalem Review of Legal Studies, Vol. 1, Issue 1 (2010), pp. 35-47",na,na,na,9,na
"The Legal Importance of Trying: Reply to Enoch, Dahan-Katz, and Berman [article]","Yaffe, Gideon (Cited 40 times)",9382,"Jerusalem Review of Legal Studies, Vol. 6, Issue 1 (December 2012), pp. 51-78",na,na,na,2,na
Excusing Mistakes of Law: A View Sketched [article],"Yaffe, Gideon (Cited 40 times)",9382,"Jurisprudence, Vol. 6, Issue 1 (2015), pp. 77-80",na,na,na,na,na
"Prevention and Imminence, Pre-Punishment and Actuality [article]","Yaffe, Gideon (Cited 40 times)",9382,"San Diego Law Review, Vol. 48, Issue 4 (November-December 2011), pp. 1205-1228",na,na,na,5,na
