Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Enduring Ambivalence of Corporate Law [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Alabama Law Review, Vol. 59, Issue 5 (2008), pp. 1385-1450",59 Ala. L. Rev. 1385 (2007-2008),70,na,12,na
"Good Faith, State of Mind, and the Outer Boundaries of Director Liability in Corporate Law [article]","Bruner, Christopher M. (Cited 270 times)",1898,"Wake Forest Law Review, Vol. 41, Issue 4 (2006), pp. 1131-1190",41 Wake Forest L. Rev. 1131 (2006),43,na,23,na
Corporate Governance Reform in a Time of Crisis [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Journal of Corporation Law, Vol. 36, Issue 2 (Winter 2011), pp. 309-342",36 J. Corp. L. 309 (2010-2011),32,na,79,na
Hemispheric Integration and the Politics of Regionalism: The Free Trade Area of the Americas (FTAA) [article],"Bruner, Christopher M. (Cited 270 times)",1898,"University of Miami Inter-American Law Review, Vol. 33, Issue 1 (Spring 2002), pp. 1-68",33 U. Miami Inter-Am. L. Rev. 1 (2002),27,na,5,na
Power and Purpose in the Anglo-American Corporation [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Virginia Journal of International Law, Vol. 50, Issue 3 (Spring 2010), pp. 579-654",50 Va. J. Int'l L. 579 (2009-2010),24,na,19,na
"States, Markets, and Gatekeepers: Public-Private Regulatory Regimes in an Area of Economic Globalization [article]","Bruner, Christopher M. (Cited 270 times)",1898,"Michigan Journal of International Law, Vol. 30, Issue 1 (Fall 2008), pp. 125-176",30 Mich. J. Int'l L. 125 (2008-2009),17,na,47,na
Managing Corporate Federalism: The Least-bad Approach to the Shareholder Bylaw Debate [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Delaware Journal of Corporate Law, Vol. 36, Issue 1 (2011), pp. 1-54",36 Del. J. Corp. L. 1 (2011),16,na,9,na
Is the Corporate Director's Duty of Care a Fiduciary Duty - Does It Matter [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Wake Forest Law Review, Vol. 48, Issue 4 (2013), pp. 1027-1054",na,10,na,94,na
Conceptions of Corporate Purpose in Post-Crisis Financial Firms [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Seattle University Law Review, Vol. 36, Issue 2 (Winter 2013), pp. 527-562",na,9,na,9,na
Good Faith in Revlon - Land [article],"Bruner, Christopher M. (Cited 270 times)",1898,"New York Law School Law Review, Vol. 55, Issue 2 (2010-2011), pp. 581-592",na,9,na,2,na
"Culture, Sovereignty, and Hollywood: UNESCO and the Future of Trade in Culture Products [article]","Bruner, Christopher M. (Cited 270 times)",1898,"New York University Journal of International Law and Politics, Vol. 40, Issue 2 (Winter 2008), pp. 351-436",40 N.Y.U. J. Int'l L. & Pol. 351 (2007-2008),7,na,38,na
Shareholder Bylaws and the Delaware Corporation [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Transactions: The Tennessee Journal of Business Law, Vol. 11, Issue 1 (Fall 2009), pp. 67-76",na,4,na,na,na
The Changing Face of Money [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Review of Banking and Financial Law, Vol. 30, Issue 1 (Fall 2010), pp. 383-406",30 Rev. Banking & Fin. L. 383 (2010-2011),1,na,11,na
The Fiduciary Enterprise of Corporate Law [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Washington and Lee Law Review, Vol. 74, Issue 2 (Spring 2017), pp. 791-812",na,1,na,22,na
Center-Left Politics and Corporate Governance: What Is the Progressive Agenda [article],"Bruner, Christopher M. (Cited 270 times)",1898,"Brigham Young University Law Review, Vol. 2018, Issue 2 (2018), pp. 267-334",2018 BYU L. Rev. 267 (2018),na,na,28,na
Corporate Governance Theory and Review of Board Decisions [article],"Bruner, Christopher M. (Cited 270 times)",1898,"UCLA Law Review Discourse, Vol. 62, pp. 87-89",na,na,na,16,na
Corporate Governance Reform in Post-Crisis Financial Firms: Two Fundamental Tensions [comments],"Bruner, Christopher M. (Cited 270 times)",1898,"Arizona Law Review, Vol. 60, Issue 4 (2018), pp. 959-986",na,na,na,39,na
"Bylaws, Politics, and the Institutional Structure of Delaware Corporate Law [reviews]","Bruner, Christopher M. (Cited 270 times)",1898,"Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. [151]-[153]",na,na,na,na,na
"Distributed Ledgers, Traceable Shares, and the Division of Power in Corporate Law [reviews]","Bruner, Christopher M. (Cited 270 times)",1898,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-2",na,na,na,10,na
Agency and the Ontology of the Corporation [notes],"Bruner, Christopher M. (Cited 270 times)",1898,"Washington and Lee Law Review, Vol. 69, Issue 1 (Winter 2012), pp. 355-364",na,na,na,2,na
Asset Partitioning and Financial Innovation [reviews],"Bruner, Christopher M. (Cited 270 times)",1898,"Jotwell: The Journal of Things We Like (Lots), Vol. 2019, pp. 1-1",na,na,na,na,na
