Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Paying for Delay: Pharmaceutical Patent Settlement as a Regulatory Design Problem [article],"Hemphill, C. Scott (Cited 577 times)",9200,"New York University Law Review, Vol. 81, Issue 5 (November 2006), pp. 1553-1623",81 N.Y.U. L. Rev. 1553 (2006),163,58,109,na
"The Law, Culture, and Economics of Fashion [article]","Hemphill, C. Scott (Cited 577 times); Suk, Jeannie (Cited 399 times)",9200,"Stanford Law Review , Vol. 61, Issue 5 (March 2009), pp. 1147-1200",61 Stan. L. Rev. 1147 (March 2009),115,1,311,na
An Aggregate Approach to Antitrust: Using New Data and Rulemaking to Preserve Drug Competition [article],"Hemphill, C. Scott (Cited 577 times)",9200,"Columbia Law Review , Vol. 109, Issue 4 (May 2009), pp. 629-688",109 Colum. L. Rev. 629 (2009),84,15,35,na
Earning Exclusivity: Generic Drug Incentives and the Hatch-Waxman Act [article],"Hemphill, C. Scott (Cited 577 times); Lemley, Mark A. (Cited 14167 times)",9200,"Antitrust Law Journal, Vol. 77, Issue 3 (2011), pp. 947-990",na,42,na,59,na
Parallel Exclusion [article],"Hemphill, C. Scott (Cited 577 times); Wu, Tim (Cited 1021 times)",9200,"Yale Law Journal, Vol. 122, Issue 5 (March 2013), pp. 1182-1253",122 Yale L. J. 1182 (2012-2013),36,3,33,na
When Do Generics Challenge Drug Patents [article],"Hemphill, C. Scott (Cited 577 times); Sampat, Bhaven N. (Cited 57 times)",9200,"Journal of Empirical Legal Studies, Vol. 8, Issue 4 (December 2011), pp. 613-649",8 J. Empirical Legal Stud. 613 (2011),26,na,31,na
Less Restrictive Alternatives in Antitrust Law [article],"Hemphill, C. Scott (Cited 577 times)",9200,"Columbia Law Review, Vol. 116, Issue 4 (May 2016), pp. 927-990",116 Colum. L. Rev. 927 (2016),23,na,65,na
Network Neutrality and the False Promise of Zero-Price Regulation [article],"Hemphill, C. Scott (Cited 577 times)",9200,"Yale Journal on Regulation, Vol. 25, Issue 2 (Summer 2008), pp. 135-180",25 Yale J. on Reg. 135 (2008),22,na,20,na
The Role of Recoupment in Predatory Pricing Analyses [notes],"Hemphill, C. Scott (Cited 577 times)",9200,"Stanford Law Review, Vol. 53, Issue 6 (July 2001), pp. 1581-1612",na,21,na,24,na
Collusive and Exclusive Settlements of Intellectual Property Litigation [comments],"Hemphill, C. Scott (Cited 577 times)",9200,"Columbia Business Law Review, Vol. 2010, Issue 3 (2010), pp. 685-709",na,9,na,3,na
Mergers That Harm Sellers [article],"Hemphill, C. Scott (Cited 577 times); Rose, Nancy L. (Cited 7 times)",9200,"Yale Law Journal, Vol. 127, Issue 7 (May 2018), pp. 2078-2109",na,6,na,65,na
Beyond Brooke Group: Bringing Reality to the Law of Predatory Pricing [article],"Hemphill, C. Scott (Cited 577 times); Weiser, Philip J. (Cited 1201 times)",9200,"Yale Law Journal, Vol. 127, Issue 7 (May 2018), pp. 2048-2077",na,5,na,60,na
Remix and Cultural Production [notes],"Hemphill, C. Scott (Cited 577 times); Suk, Jeannie (Cited 399 times)",9200,"Stanford Law Review , Vol. 61, Issue 5 (March 2009), pp. 1227-1232",na,5,na,7,na
The Scope of Strong Marks: Should Trademark Law Protect the Strong More than the Weak [article],"Beebe, Barton (Cited 950 times); Hemphill, C. Scott (Cited 577 times)",9200,"New York University Law Review, Vol. 92, Issue 5 (November 2017), pp. 1339-1398",92 N.Y.U. L. Rev. 1339 (2017),4,na,67,na
Deciding Who Decides Intellectual Property Agenda [article],"Hemphill, C. Scott (Cited 577 times)",9200,"Federal Circuit Bar Journal, Vol. 19, Issue 3 (2010), pp. 379-408",19 Fed. Cir. B.J. 379 (2009-2010),3,na,1,na
Competition and the Collective Management of Copyright [article],"Hemphill, C. Scott (Cited 577 times)",9200,"Columbia Journal of Law & the Arts, Vol. 34, Issue 4 (2011), pp. 645-650",na,1,na,28,na
What Design Copyright [comments],"Hemphill, C. Scott (Cited 577 times); Suk, Jeannie (Cited 399 times)",9200,"Harvard Law Review Forum, Vol. 126, pp. 164-[ii]",na,1,na,na,na
"Higher Profits as a Merger Defense: Innovation, Appropriability, and the Horizontal Merger Guidelines [comments]","Hemphill, C. Scott (Cited 577 times)",9200,"European Competition Law Annual, Vol. 2010, pp. 43-52",na,na,na,na,na
