Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Law Schools and the Contruction of Competence [article],"Garth, Bryant G. (Cited 677 times); Martin, Joanne (Cited 699 times)",5857,"Journal of Legal Education, Vol. 43, Issue 4 (1993), pp. 469-510",43 J. Legal Educ. 469 (1993),162,na,14,na
Rethinking the Legal Profession's Approach to Collective Self-Improvement: Competence and the Consumer Perspective [article],"Garth, Bryant G. (Cited 677 times)",5857,"Wisconsin Law Review, Vol. 1983, Issue 3 (1983), pp. 639-688",1983 Wis. L. Rev. 639 (1983),52,na,4,na
Tilting the Justice System: From ADR as Idealistic Movement to a Segmented Market in Dispute Resolution [article],"Garth, Bryant G. (Cited 677 times)",5857,"Georgia State University Law Review, Vol. 18, Issue 4 (Summer 2002), pp. 927-954",na,39,na,23,na
Conflict and Dissent in Class Actions: A Suggested Perspective [article],"Garth, Bryant G. (Cited 677 times)",5857,"Northwestern University Law Review , Vol. 77, Issue 4 , pp. 492-535",77 Nw. U. L. Rev. 492 (1982-1983),39,1,1,na
Lawyer Satisfaction in the Process of Structuring Legal Careers [article],"Dinovitzer, Ronit (Cited 144 times); Garth, Bryant G. (Cited 677 times)",5857,"Law & Society Review, Vol. 41, Issue 1 (2007), pp. 1-50",na,38,na,13,na
Introduction [comments],"Garth, Bryant G. (Cited 677 times)",5857,"Indiana Law Journal, Vol. 62, Issue 3 (1987), pp. 497-506",na,32,na,2,na
Observations on an Uncomfortable Relationship: Civil Procedure and Empirical Research [article],"Garth, Bryant G. (Cited 677 times)",5857,"Alabama Law Review , Vol. 49, Issue 1 (Fall 1997), pp. 103-132",na,27,na,6,na
Two Words of Civil Discovery: From Studies of Cost and Delay to the Markets in Legal Services and Legal Reform [article],"Garth, Bryant G. (Cited 677 times)",5857,"Boston College Law Review, Vol. 39, Issue 3 (May 1998), pp. 597-612",39 B.C. L. Rev. 597 (1997-1998),25,na,1,na
The MDP Challenge in the Context of Globalization [article],"Garth, Bryant G. (Cited 677 times); Silver, Carole (Cited 481 times)",5857,"Case Western Reserve Law Review, Vol. 52, Issue 4 (SUmmer 2002), pp. 903-942",na,23,na,na,na
Building Strong and Independent Judiciaries Through the New Law and Development: Behind the Paradox of Consensus Programs and Perpetually Disappointing Results [article],"Garth, Bryant G. (Cited 677 times)",5857,"DePaul Law Review, Vol. 52, Issue 2 (Winter 2002), pp. 383-400",na,23,na,9,na
Legal Education and Large Law Firms: Delivering Legality or Solving Problems [article],"Garth, Bryant G. (Cited 677 times)",5857,"Indiana Law Journal, Vol. 64, Issue 3 (Summer 1989), pp. 433-446",na,21,na,1,na
Empirical Research and the Shareholder Derivative Suit: Toward a Better-Informed Debate [article],"Garth, Bryant G. (Cited 677 times); Nagel, Ilene H. (Cited 937 times); Plager, Sheldon J. (Cited 208 times)",5857,"Law and Contemporary Problems, Vol. 48, Issue 3 (Summer 1985), pp. 137-160",na,20,na,6,na
"Exploring Inequality in the Corporate Law Firm Apprenticeship: Doing the Time, Finding the Love [article]","Garth, Bryant G. (Cited 677 times); Sterling, Joyce (Cited 61 times)",5857,"Georgetown Journal of Legal Ethics, Vol. 22, Issue 4 (Fall 2009), pp. 1361-1394",na,18,na,68,na
"Crises, Crisis Rhetoric, and Competition in Legal Education: A Sociological Perspective on the (Latest) Crisis of the Legal Profession and Legal Education [article]","Garth, Bryant G. (Cited 677 times)",5857,"Stanford Law & Policy Review, Vol. 24, Issue 2 (2013), pp. 503-532",na,17,na,33,na
Independent Professional Power and the Search for a Legal Ideology with a Progressive Bite [article],"Garth, Bryant G. (Cited 677 times)",5857,"Indiana Law Journal, Vol. 62, Issue 2 (1987), pp. 183-214",na,15,na,3,na
Clinical Education as a Bridge between Law School and Practice: Mitigating the Misery [article],"Martin, Joanne (Cited 699 times); Garth, Bryant G. (Cited 677 times)",5857,"Clinical Law Review, Vol. 1, Issue 2 (Fall 1994), pp. 443-456",na,14,na,15,na
From the Editors [comments],"Garth, Bryant G. (Cited 677 times); Ramachandran, Gowri (Cited 131 times); Selvin, Molly (Cited 65 times)",5857,"Journal of Legal Education, Vol. 63, Issue 4 (May 2014), pp. 563-564",na,11,na,13,na
Power and Legal Artifice: The Federal Class Action [article],"Garth, Bryant G. (Cited 677 times)",5857,"Law & Society Review, Vol. 26, Issue 2 (1992), pp. 237-272",na,9,na,6,na
ADR and Civil Procedure: A Chapter Or an Organizing Theme [article],"Garth, Bryant G. (Cited 677 times)",5857,"Journal of Legal Education , Vol. 37, Issue 1 (1987), pp. 34-36",na,9,na,1,na
The Confrontation between the Big Five and Big Law: Turf Battles and Ethical Debates as Contests for Professional Credibility [article],"Dezalay, Yves (Cited 174 times); Garth, Bryant G. (Cited 677 times)",5857,"Law & Social Inquiry, Vol. 29, Issue 3 (Summer 2004), pp. 615-638",na,8,na,6,na
Strategic Research in Law and Society [article],"Garth, Bryant G. (Cited 677 times)",5857,"Florida State University Law Review, Vol. 18, Issue 1 (Summer 1990), pp. 57-68",na,8,na,5,na
Noblesse Oblige as an Alternative Career Strategy [comments],"Garth, Bryant G. (Cited 677 times)",5857,"Houston Law Review, Vol. 41, Issue 1 (2004), pp. 93-112",na,8,na,8,na
Introduction: Toward a Sociology of the Class Action [comments],"Garth, Bryant G. (Cited 677 times)",5857,"Indiana Law Journal, Vol. 57, Issue 3 (1982), pp. 371-384",na,8,na,2,na
Diffusion and Transformation: Reflections on a Theme [article],"Garth, Bryant G. (Cited 677 times)",5857,"Dispute Resolution Magazine, Vol. 4, Issue 3 (Spring 1998), pp. 4-5",na,7,na,1,na
"Corporate Law Firms, NGOs and Issues of Legitimacy for a Global Legal Order [article]","Dezalay, Yves (Cited 174 times); Garth, Bryant G. (Cited 677 times)",5857,"Fordham Law Review, Vol. 80, Issue 6 (May 2012), pp. 2309-2346",na,7,na,16,na
Buyers' Remorse; An Empirical Assessment of the Desirability of a Lawyer Career [article],"Dinovitzer, Ronit (Cited 144 times); Garth, Bryant G. (Cited 677 times); Sterling, Joyce S. (Cited 112 times)",5857,"Journal of Legal Education, Vol. 63, Issue 2 (November 2013), pp. 211-234",na,7,na,23,na
Privatization and the New Formalism: Making the Courts Safe for Bureaucracy [reviews],"Garth, Bryant G. (Cited 677 times)",5857,"Law and Social Inquiry, Vol. 13, Issue 1 (1988), pp. 157-174",na,5,na,2,na
Law and Society as Law and Development [comments],"Garth, Bryant G. (Cited 677 times)",5857,"Law & Society Review, Vol. 37, Issue 2 (2003), pp. 305-314",na,5,na,10,na
James Willard Hurst as Entrepreneur for the Field of Law and Social Science [article],"Garth, Bryant G. (Cited 677 times)",5857,"Law and History Review, Vol. 18, Issue 1 (Spring 2000), pp. 37-58",na,5,na,3,na
Observations from the after the Bar Survey of the Bar Class of 2000 [comments],"Nelson, Robert L. (Cited 676 times); Dinovitzer, Ronit (Cited 144 times); Garth, Bryant G. (Cited 677 times); Sterling, Joyce S. (Cited 112 times)",5857,"QLR, Vol. 24, Issue 3 (2006), pp. 539-554",na,3,na,2,na
Introduction: Taking New Legal Realism to Transnational Issues and Institutions [article],"Garth, Bryant G. (Cited 677 times)",5857,"Law and Social Inquiry , Vol. 31, Issue 4 (Fall 2006), pp. 939-946",na,3,na,7,na
Notes on the Future of the Legal Profession in the United States: The Key Roles of Corporate Law Firms and Urban Law Schools [article],"Garth, Bryant G. (Cited 677 times)",5857,"Buffalo Law Review, Vol. 65, Issue 2 (April 2017), pp. 287-328",na,2,na,40,na
Multidisciplinary Practice after Enron: Eliminating a Competitor but Not the Competition [comments],"Garth, Bryant G. (Cited 677 times)",5857,"Law & Social Inquiry, Vol. 29, Issue 3 (Summer 2004), pp. 591-596",na,2,na,3,na
Notes toward an Understanding of the U.S. Market in Foreign LL.M. Students: From the British Empire and the Inns of Court to the U.S. LL.M [article],"Garth, Bryant G. (Cited 677 times)",5857,"Indiana Journal of Global Legal Studies, Vol. 22, Issue 1 (2015), pp. 67-80",22 Ind. J. Global Legal Stud. 67 (2015),2,na,10,na
From the Editors [comments],"Garth, Bryant G. (Cited 677 times); Ramachandran, Gowri (Cited 131 times); Selvin, Molly (Cited 65 times)",5857,"Journal of Legal Education, Vol. 62, Issue 1 (August 2012), pp. 1-2",na,2,na,4,na
From the Editors [comments],"Garth, Bryant G. (Cited 677 times)",5857,"Journal of Legal Education , Vol. 59, Issue 1 (August 2009), pp. 1-2",na,2,na,7,na
From MacCrate to Carnegie: Very Different Movements for Curricular Reform [article],"Garth, Bryant G. (Cited 677 times)",5857,"Legal Writing : The Journal of the Legal Writing Institute, Vol. 17, pp. 261-278",na,2,na,7,na
The Elusive High Road for Lawyers: Teaching Professional Responsibility in a Shifting Context [article],"Garth, Bryant G. (Cited 677 times)",5857,"University of St. Thomas Law Journal, Vol. 14, Issue 2 (2018), pp. 305-319",14 U. St. Thomas L.J. 305 (2018),1,na,14,na
"Diversity, Hierarchy, and Fit in Legal Careers: Insights from Fifteen Years of Qualitative Interviews [article]","Garth, Bryant G. (Cited 677 times); Sterling, Joyce S. (Cited 112 times)",5857,"Georgetown Journal of Legal Ethics, Vol. 31, Issue 1 (Winter 2018), pp. 123-174",31 Geo. J. Legal Ethics 123 (2018),1,na,122,na
Taking Dispute Resolution Theory Seriously at Home and Abroad: Prospects and Limitations [article],"Garth, Bryant G. (Cited 677 times)",5857,"Journal of Dispute Resolution, Vol. 2003, Issue 2 (2003), pp. 377-386",na,1,na,11,na
Science and the Law: A Relationship in Transition [comments],"Garth, Bryant G. (Cited 677 times)",5857,"Judges' Journal , Vol. 44, Issue 4 (Fall 2005), pp. 1-4",na,1,na,na,na
From the Editors [comments],"Garth, Bryant G. (Cited 677 times); Ramachandran, Gowri (Cited 131 times); Selvin, Molly (Cited 65 times)",5857,"Journal of Legal Education, Vol. 63, Issue 1 (August 2013), pp. 1-2",na,1,na,5,na
From the Editors [comments],"Garth, Bryant G. (Cited 677 times); Ramachandran, Gowri (Cited 131 times); Selvin, Molly (Cited 65 times)",5857,"Journal of Legal Education, Vol. 63, Issue 2 (November 2013), pp. 171-172",na,1,na,1,na
Transnational Legal Practice and Professional Ideology [comments],"Garth, Bryant G. (Cited 677 times)",5857,"Michigan Yearbook of International Legal Studies, Vol. 7, pp. 3-24",na,1,na,3,na
"Brazil and the Field of Socio-Legal Studies: Globalization, the Hegemony of the US, the Place of Law, and Elite Reproduction [article]","Garth, Bryant G. (Cited 677 times)",5857,"Brazilian Journal of Empirical Legal Studies, Vol. 3, Issue 1 (January 2016), pp. 12-24",3 Braz. J. Empirical Legal Stud. 12 (2016),na,na,8,na
Lawyer Satisfaction in the Process of Structuring Legal Careers [article],"Dinovitzer, Ronit (Cited 144 times); Garth, Bryant G. (Cited 677 times)",5857,"Brazilian Journal of Empirical Legal Studies, Vol. 4, Issue 2 (June 2017), pp. 175-4",na,na,na,6,na
Battles around Legal Education Reform: From Entrenched Local Legal Oligarchies to Oligopolistic Universals: India as a Case Study [article],"Dezalay, Yves (Cited 174 times); Garth, Bryant G. (Cited 677 times)",5857,"UC Irvine Journal of International, Transnational, and Comparative Law, Vol. 3, pp. 143-168",3 U.C. Irvine J. Int'l Transnat'l & Comp. L. 143 (2018),na,na,8,na
