Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
A Theory of Fiduciary Liability [article],"Miller, Paul B. (Cited 122 times)",7237,"McGill Law Journal, Vol. 56, Issue 2 (2011), pp. 235-288",56 McGill L. J. 235 (2010-2011),35,na,58,na
Justifying Fiduciary Duties [article],"Miller, Paul B. (Cited 122 times)",7237,"McGill Law Journal, Vol. 58, Issue 4 (2013), pp. 969-1026",58 McGill L. J. 969 (2013),21,na,84,na
Fiduciary Governance [article],"Miller, Paul B. (Cited 122 times); Gold, Andrew S. (Cited 404 times)",7237,"William & Mary Law Review, Vol. 57, Issue 2 (November 2015), pp. 513-586",57 Wm. & Mary L. Rev. 513 (2015-2016),16,na,49,na
Fiduciary Obligation in Clinical Research [article],"Miller, Paul B. (Cited 122 times); Weijer, Charles (Cited 49 times)",7237,"Journal of Law, Medicine and Ethics, Vol. 34, Issue 2 (Summer 2006), pp. 424-440",na,14,na,11,na
The Human Subjects Trade: Ethical and Legal Issues Surrounding Recruitment Incentives [article],"Lemmens, Trudo (Cited 76 times); Miller, Paul B. (Cited 122 times)",7237,"Journal of Law, Medicine and Ethics, Vol. 31, Issue 3 (Fall 2003), pp. 398-418",31 J.L. Med. & Ethics 398 (2003),11,na,6,na
Justifying Fiduciary Remedies [article],"Miller, Paul B. (Cited 122 times)",7237,"University of Toronto Law Journal, Vol. 63, Issue 4 (Fall 2013), pp. 570-623",63 U. Toronto L.J. 570 (2013),10,na,35,na
The Future For Business Trusts: A Comparative Analysis of Canadian and American Uniform Legislation [article],"Miller, Paul B. (Cited 122 times)",7237,"Queen's Law Journal, Vol. 36, Issue 2 (Spring 2011), pp. 443-502",36 Queen's L.J. 443 (2010-2011),8,na,14,na
Institutional Oversight of Clinical Trials and the Drug Approval Process [article],"Miller, Paul B. (Cited 122 times)",7237,"Osgoode Hall Law Journal, Vol. 44, Issue 4 (Winter 2006), pp. 679-726",44 Osgoode Hall L.J. 679 (Winter 2006),2,na,6,na
Multiple Loyalties and the Conflicted Fiduciary [article],"Miller, Paul B. (Cited 122 times)",7237,"Queen's Law Journal, Vol. 40, Issue 1 (Fall 2014), pp. 301-340",40 Queen's L.J. 301 (2014-2015),1,na,12,na
Job Crisis along the Rio Grande [article],"Miller, Paul B. (Cited 122 times); Glasow, John M. (Cited 1 times)",7237,"Monthly Labor Review, Vol. 91, Issue 12 (December 1968), pp. 18-23",91 Monthly Lab. Rev. 18 (1968),1,na,1,na
Walking the Moral Tightrope: Respecting and Protecting Children in Health-Related Research [article],"Miller, Paul B. (Cited 122 times); Kenny, Nuala P.",7237,"Cambridge Quarterly of Healthcare Ethics, Vol. 11, Issue 3 (Summer 2002), pp. 217-229",na,na,na,6,na
Regularizing the Trust Protector [article],"Miller, Paul B. (Cited 122 times)",7237,"Iowa Law Review, Vol. 103, Issue 5 (July 2018), pp. 2097-2118",103 Iowa L. Rev. 2097 (2017-2018),na,na,12,na
