Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
A Qualitative Theory of the Dead Hand [article],"Hirsch, Adam J. (Cited 858 times); Wang, William K. S. (Cited 559 times)",1831,"Indiana Law Journal, Vol. 68, Issue 1 (Winter 1992), pp. 1-58",68 Ind. L. J. 1 (1992-1993),135,na,33,na
Spendthrift Trusts and Public Policy: Economic and Cognitive Perspectives [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Washington University Law Quarterly, Vol. 73, Issue 1 (Spring 1995), pp. 1-96",73 Wash. U. L. Q. 1 (1995),95,1,6,na
Default Rules in Inheritance Law: A Problem in Serach of Its Context [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Fordham Law Review, Vol. 73, Issue 3 (December 2004), pp. 1031-1102",73 Fordham L. Rev. 1031 (December 2004),83,3,49,na
Inheritance and Inconsistency [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Ohio Staw Law Journal, Vol. 57, Issue 4 (1996), pp. 1057-1162",57 Ohio St. L.J. 1057 (1996),58,na,18,na
Problem of the Insolvent Heir [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Cornell Law Review, Vol. 74, Issue 4 , pp. 587-654",74 Cornell L. Rev. 587 (1988-1989),55,6,4,na
Bequests for Purposes: A Unified Theory [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Washington and Lee Law Review, Vol. 56, Issue 1 (1999), pp. 33-110",56 Wash. & Lee L. Rev. 33 (1999),48,na,13,na
Text and Time: A Theory of Testamentary Obsolescence [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Washington University Law Review, Vol. 86, Issue 3 (2009), pp. 609-664",86 Wash. U. L. Rev. 609 (2008-2009),40,na,9,na
Freedom of Testation/Freedom of Contract [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Minnesota Law Review, Vol. 95, Issue 6 (2011), pp. 2180-2253",95 Minn. L. Rev. 2180 (2010-2011),38,na,51,na
"Inheritance Law, Legal Contraptions, and the Problem of Doctrinal Change [article]","Hirsch, Adam J. (Cited 858 times)",1831,"Oregon Law Review, Vol. 79, Issue 3 (Fall 2000), pp. 527-574",79 Or. L. Rev. 527 (2000),33,na,19,na
Fear Not the Assest Protection Trust [comments],"Hirsch, Adam J. (Cited 858 times)",1831,"Cardozo Law Review, Vol. 27, Issue 6 (April 2006), pp. 2685-2712",na,30,3,13,na
Inheritance and Bankruptcy: The Meaning of the Fresh Start [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Hastings Law Journal, Vol. 45, Issue 2 (January 1994), pp. 175-248",45 Hastings L.J. 175 (1993-1994),30,4,12,na
"Trusts for Purposes: Policy, Ambiguity, and Anomaly in the Uniform Laws [article]","Hirsch, Adam J. (Cited 858 times)",1831,"Florida State University Law Review, Vol. 26, Issue 4 (Summer 1999), pp. 913-958",26 Fla. St. U. L. Rev. 913 (1998-1999),29,2,14,na
Cognitive Jurisprudence [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Southern California Law Review, Vol. 76, pp. 1331-1370",76 S. Cal. L. Rev. 1331 (2002-2003),24,na,6,na
Evolutionary Theories of Common Law Efficiency: Reasons for (Cognitive) Skepticism [notes],"Hirsch, Adam J. (Cited 858 times)",1831,"Florida State University Law Review, Vol. 32, Issue 2 (Winter 2005), pp. 425-442",na,21,na,21,na
Revisions in Need of Revising: The Uniform Disclaimer of Property Interests Act [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Florida State University Law Review, Vol. 29, Issue 1 (Fall 2001), pp. 109-188",29 Fla. St. U. L. Rev. 109 (2001-2002),19,na,5,na
Incomplete Wills [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Michigan Law Review, Vol. 111, Issue 8 (June 2013), pp. 1423-1480",111 Mich. L. Rev. 1423 (2012-2013),16,na,5,na
Formalizing Gratuitous and Contractual Transfers: A Situational Theory [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Washington University Law Review, Vol. 91, Issue 4 (2014), pp. 797-866",91 Wash. U. L. Rev. 797 (2013-2014),15,na,17,na
Law and Proximity [article],"Hirsch, Adam J. (Cited 858 times); Mitchell, Gregory (Cited 980 times)",1831,"University of Illinois Law Review, Vol. 2008, Issue 2 (2008), pp. 557-598",2008 U. Ill. L. Rev. 557 (2008),10,na,15,na
The Code Breakers: How States Are Modifying the Uniform Disclaimer of Property Interests Act [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Real Property, Trust and Estate Law Journal, Vol. 46, Issue 2 , pp. 325-376",46 Real Prop. Tr. & Est. L.J. 325 (2011-2012),9,na,1,na
Disclaimers and Federalism [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Vanderbilt Law Review, Vol. 67, Issue 6 (November 2014), pp. 1871-1930",na,7,na,4,na
Cognitive Jurisprudence [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Southern California Law Review, Vol. 76, Issue 3 (March 2003), pp. 599-638",76 S. Cal. L. Rev. 599 (2002-2003),6,na,10,na
Inheritance on the Fringes of Marriage [article],"Hirsch, Adam J. (Cited 858 times)",1831,"University of Illinois Law Review, Vol. 2018, Issue 1 (2018), pp. 235-280",2018 U. Ill. L. Rev. 235 (2018),4,na,20,na
Testation and the Mind [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Washington and Lee Law Review, Vol. 74, Issue 1 (Winter 2017), pp. 285-368",74 Wash. & Lee L. Rev. 285 (Winter 2017),4,na,19,na
Airbrushed Heirs: The Problem of Children Omitted from Wills [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Real Property, Trust and Estate Law Journal, Vol. 50, Issue 2 (Fall 2015), pp. 175-266",50 Real Prop. Tr. & Est. L.J. 175 (2015-2016),3,na,18,na
"Gulliver and Tilson, the Classification of Gratuitous Transfers - a Belated Review [article]","Hirsch, Adam J. (Cited 858 times)",1831,"University of Queensland Law Journal, Vol. 35, Issue 1 (2016), pp. 127-134",na,1,na,13,na
Teaching Wills and Trusts: The Jurisdictional Problem [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Saint Louis University Law Journal, Vol. 58, Issue 3 (Spring 2014), pp. 681-688",na,1,na,2,na
Defective Catastrophe Clauses in Wills: Paths to Reform [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Real Property, Trust and Estate Law Journal, Vol. 52, Issue 3 (Winter 2018), pp. 339-368",52 Real Prop. Tr. & Est. L.J. 339 (2017-2018),1,na,6,na
Airbrushed Heirs: The Problem of Children Omitted from Wills [article],"Hirsch, Adam J. (Cited 858 times)",1831,"GP Solo, Vol. 34, Issue 2 (March/April 2017), pp. 56-57",na,na,na,2,na
From Pillory to Penitentiary: The Rise of Criminal Incarceration in Early Massachusetts [article],"Hirsch, Adam J. (Cited 858 times)",1831,"Michigan Law Review, Vol. 80, Issue 6 (May 1982), pp. 1179-1269",80 Mich. L. Rev. 1179 (May 1982),na,na,na,na
